ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0.0,0.0,0.001,0.0,1600,0.006584149,0.001019833,1.02752117,1,1,0,93,0,5.0
9.6,0.001,0.001,5.84e-06,1600,0.006569565,0.001019425,1.025655178,1,1,0,93,0,5.0
19.2,0.002,0.001,0.000427654,1600,0.006597378,0.001023313,1.026084467,1,1,0,93,0,5.0
28.8,0.003,0.001,0.000784827,1600,0.006698948,0.001035225,1.029892717,1,1,0,93,0,5.0
38.4,0.004,0.001,0.00102972,1600,0.006855509,0.001053661,1.03552147,1,1,0,93,0,5.0
48.0,0.005,0.001,0.001135706,1600,0.007046614,0.001076479,1.041825212,1,1,0,93,0,5.0
57.6,0.006,0.001,0.001089701,1600,0.007250284,0.00110111,1.04795955,1,1,0,93,0,5.0
67.2,0.007,0.001,0.000896365,1600,0.007445633,0.001124854,1.053478229,1,1,0,93,0,5.0
76.8,0.008,0.001,0.000576794,1600,0.00761006,0.001145066,1.057736593,1,1,0,93,0,5.0
86.4,0.009,0.001,0.000167549,1600,0.007725652,0.001159461,1.060472172,1,1,0,93,0,5.0
96.0,0.01,0.001,0.000285915,1600,0.007778886,0.001166438,1.061392628,1,1,0,93,0,5.0
105.6,0.011,0.001,0.000732782,1600,0.007761382,0.001165164,1.06016186,1,1,0,93,0,5.0
115.2,0.012,0.001,0.001123005,1600,0.007674786,0.001155774,1.0568504,1,1,0,93,0,5.0
124.8,0.013,0.001,0.001412919,1600,0.00752884,0.001139268,1.051773592,1,1,0,93,0,5.0
134.4,0.014,0.001,0.001569136,1600,0.00733651,0.001117459,1.04490778,1,1,0,93,0,5.0
144.0,0.015,0.001,0.001574004,1600,0.007120311,0.001092749,1.037047321,1,1,0,93,0,5.0
153.6,0.016,0.001,0.001428318,1600,0.006901985,0.001067783,1.02875342,1,1,0,93,0,5.0
163.2,0.017,0.001,0.001148258,1600,0.006706635,0.001045389,1.021049709,1,1,0,93,0,5.0
172.8,0.018,0.001,0.000767359,1600,0.006548291,0.001027822,1.013981451,1,1,0,93,0,5.0
182.4,0.019,0.001,0.000333149,1600,0.006436404,0.001016869,1.007392045,1,1,0,93,0,5.0
192.0,0.02,0.001,0.000102674,1600,0.006381108,0.001013658,1.001901049,1,1,0,93,0,5.0
201.6,0.021,0.001,0.000496722,1600,0.006399532,0.001018872,0.999651569,1,1,0,93,0,5.0
211.2,0.022,0.001,0.000809447,1600,0.006497427,0.001032139,1.001897435,1,1,0,93,0,5.0
220.8,0.023,0.001,0.001005963,1600,0.006660736,0.00105189,1.007794098,1,1,0,93,0,5.0
230.4,0.024,0.001,0.001065959,1600,0.006870152,0.001075892,1.016289971,1,1,0,93,0,5.0
240.0,0.025,0.001,0.000986935,1600,0.007096098,0.001101311,1.025485874,1,1,0,93,0,5.0
249.6,0.026,0.001,0.000777788,1600,0.007309786,0.001125218,1.033923036,1,1,0,93,0,5.0
259.2,0.027,0.001,0.000456895,1600,0.007490506,0.001145012,1.041168956,1,1,0,93,0,5.0
268.8,0.028,0.001,5.42e-05,1600,0.007626045,0.001158633,1.047547421,1,1,0,93,0,5.0
278.4,0.029,0.001,0.000389489,1600,0.007700222,0.00116458,1.05233465,1,1,0,93,0,5.0
288.0,0.03,0.001,0.000824509,1600,0.007700456,0.001162125,1.054590071,1,1,0,93,0,5.0
297.6,0.031,0.001,0.00119926,1600,0.007624098,0.001151485,1.053780517,1,1,0,93,0,5.0
307.2,0.032,0.001,0.001468442,1600,0.007480406,0.001133858,1.049993381,1,1,0,93,0,5.0
316.8,0.033,0.001,0.001594461,1600,0.007271434,0.001110927,1.041728614,1,1,0,93,0,5.0
326.4,0.034,0.001,0.001552464,1600,0.007016964,0.001084996,1.029298186,1,1,0,93,0,5.0
