ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.000961723,0,1733,0.010650967,0.001112828,0.001523285,0.001,-1.7,-0.2,91.1,0,1.7
10,0.000961723,0.000961723,1.77E-07,1733,0.010610886,0.001111476,0.001519399,0.001,-1.7,-0.2,91.1,0,1.7
20,0.001923447,0.000961723,0.000265414,1733,0.010413458,0.001105819,0.001498756,0.001,-1.7,-0.2,91.1,0,1.7
30,0.00288517,0.000961723,0.000492309,1733,0.01032038,0.001103472,0.00148852,0.001,-1.7,-0.2,91.1,0,1.7
40,0.003846894,0.000961723,0.000636534,1733,0.01021283,0.001101084,0.001476202,0.001,-1.7,-0.2,91.1,0,1.7
50,0.004808617,0.000961723,0.000676027,1733,0.010099077,0.001098966,0.001462573,0.001,-1.7,-0.2,91.1,0,1.7
60,0.00577034,0.000961723,0.00061518,1733,0.010003469,0.001097549,0.001450597,0.001,-1.7,-0.2,91.1,0,1.7
70,0.006732064,0.000961723,0.000467544,1733,0.009934487,0.001096873,0.001441483,0.001,-1.7,-0.2,91.1,0,1.7
80,0.007693787,0.000961723,0.000252806,1733,0.00988861,0.00109671,0.001435039,0.001,-1.7,-0.2,91.1,0,1.7
90,0.008655511,0.000961723,7.58E-19,1733,0.009869966,0.001096921,0.001432057,0.001,-1.7,-0.2,91.1,0,1.7
100,0.009617234,0.000961723,0.000259054,1733,0.009861765,0.00109678,0.001431052,0.001,-1.7,-0.2,91.1,0,1.7
110,0.010578957,0.000961723,0.000488678,1733,0.009848613,0.001095887,0.001430308,0.001,-1.7,-0.2,91.1,0,1.7
120,0.011540681,0.000961723,0.000651999,1733,0.00985637,0.001094754,0.001432916,0.001,-1.7,-0.2,91.1,0,1.7
130,0.012502404,0.000961723,0.000716866,1733,0.009862632,0.001092686,0.001436539,0.001,-1.7,-0.2,91.1,0,1.7
140,0.013464128,0.000961723,0.000644619,1733,0.009874902,0.00109007,0.001441778,0.001,-1.7,-0.2,91.1,0,1.7
150,0.014425851,0.000961723,0.000431878,1733,0.009881231,0.00108669,0.00144719,0.001,-1.7,-0.2,91.1,0,1.7
160,0.015387575,0.000961723,7.78E-05,1733,0.009903715,0.001082467,0.001456142,0.001,-1.7,-0.2,91.1,0,1.7
170,0.016349298,0.000961723,0.000432117,1733,0.009920831,0.001077479,0.001465411,0.001,-1.7,-0.2,91.1,0,1.7
180,0.017311021,0.000961723,0.001009734,1733,0.009945971,0.001072602,0.001475804,0.001,-1.7,-0.2,91.1,0,1.7
190,0.018272745,0.000961723,0.001558774,1733,0.010007524,0.001069399,0.001489385,0.001,-1.7,-0.2,91.1,0,1.7
200,0.019234468,0.000961723,0.001970769,1733,0.010110077,0.001067897,0.001506764,0.001,-1.7,-0.2,91.1,0,1.7
210,0.020196192,0.000961723,0.002179368,1733,0.010179915,0.001067459,0.001517795,0.001,-1.7,-0.2,91.1,0,1.7
220,0.021157915,0.000961723,0.002155096,1733,0.010191683,0.001068008,0.001518768,0.001,-1.7,-0.2,91.1,0,1.7
230,0.022119638,0.000961723,0.001911625,1733,0.010149218,0.001069623,0.001510157,0.001,-1.7,-0.2,91.1,0,1.7
240,0.023081362,0.000961723,0.001510991,1733,0.010048898,0.001071803,0.001492189,0.001,-1.7,-0.2,91.1,0,1.7
250,0.024043085,0.000961723,0.001017987,1733,0.009874813,0.00107295,0.00146477,0.001,-1.7,-0.2,91.1,0,1.7
260,0.025004809,0.000961723,0.000497548,1733,0.009650736,0.001071502,0.001433467,0.001,-1.7,-0.2,91.1,0,1.7
270,0.025966532,0.000961723,1.89E-18,1733,0.009370525,0.001067199,0.001397457,0.001,-1.7,-0.2,91.1,0,1.7
280,0.026928255,0.000961723,0.000421824,1733,0.009074627,0.001060759,0.001361546,0.001,-1.7,-0.2,91.1,0,1.7
290,0.027889979,0.000961723,0.000720673,1733,0.008768528,0.001051712,0.001326936,0.001,-1.7,-0.2,91.1,0,1.7
300,0.028851702,0.000961723,0.000860624,1733,0.008471533,0.001042039,0.001293893,0.001,-1.7,-0.2,91.1,0,1.7
310,0.029813426,0.000961723,0.000829327,1733,0.008217887,0.001033587,0.001265416,0.001,-1.7,-0.2,91.1,0,1.7
320,0.030775149,0.000961723,0.000618623,1733,0.008025836,0.001026371,0.001244532,0.001,-1.7,-0.2,91.1,0,1.7
330,0.031736872,0.000961723,0.000252616,1733,0.007908065,0.00102024,0.001233639,0.001,-1.7,-0.2,91.1,0,1.7
340,0.032698596,0.000961723,0.000225596,1733,0.007913427,0.001016903,0.001238527,0.001,-1.7,-0.2,91.1,0,1.7
350,0.033660319,0.000961723,0.000780632,1733,0.0079704,0.001013602,0.001251506,0.001,-1.7,-0.2,91.1,0,1.7
360,0.034622043,0.000961723,0.001378838,1733,0.008169541,0.001012931,0.001283625,0.001,-1.7,-0.2,91.1,0,1.7
370,0.035583766,0.000961723,0.002038161,1733,0.008582865,0.00101532,0.001345394,0.001,-1.7,-0.2,91.1,0,1.7
380,0.03654549,0.000961723,0.002596374,1733,0.009134238,0.001019716,0.001425651,0.001,-1.7,-0.2,91.1,0,1.7
390,0.037507213,0.000961723,0.002937667,1733,0.009660105,0.001024416,0.00150081,0.001,-1.7,-0.2,91.1,0,1.7
400,0.038468936,0.000961723,0.002943568,1733,0.010043866,0.001030802,0.001550764,0.001,-1.7,-0.2,91.1,0,1.7
410,0.03943066,0.000961723,0.002627561,1733,0.010221312,0.001038248,0.001566844,0.001,-1.7,-0.2,91.1,0,1.7
420,0.040392383,0.000961723,0.002068618,1733,0.010205081,0.001046112,0.001552595,0.001,-1.7,-0.2,91.1,0,1.7
430,0.041354107,0.000961723,0.001385895,1733,0.009954788,0.001050575,0.001508083,0.001,-1.7,-0.2,91.1,0,1.7
440,0.04231583,0.000961723,0.000678674,1733,0.009527623,0.001047111,0.001448145,0.001,-1.7,-0.2,91.1,0,1.7
450,0.043277553,0.000961723,1.99E-17,1733,0.009023766,0.001039557,0.001381527,0.001,-1.7,-0.2,91.1,0,1.7
460,0.044239277,0.000961723,0.000596479,1733,0.008418708,0.00102607,0.001305836,0.001,-1.7,-0.2,91.1,0,1.7
