ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.001263584,0,1319,0.108417978,0.004068719,0.004240956,0.001,1.8,-0.7,89.2,0,9.2
10,0.001263584,0.001263584,0.000386113,1319,0.111661021,0.004285969,0.004146415,0.001,1.8,-0.7,89.2,0,9.2
20,0.002527167,0.001263584,0.007408903,1319,0.092086736,0.00359771,0.004073719,0.001,1.8,-0.7,89.2,0,9.2
30,0.003790751,0.001263584,0.016266841,1319,0.097869771,0.003751474,0.00415209,0.001,1.8,-0.7,89.2,0,9.2
40,0.005054334,0.001263584,0.020465888,1319,0.130539468,0.004646167,0.004471644,0.001,1.8,-0.7,89.2,0,9.2
50,0.006317918,0.001263584,0.023605132,1319,0.180462244,0.005449466,0.005270508,0.001,1.8,-0.7,89.2,0,9.2
60,0.007581501,0.001263584,0.029460622,1319,0.305989179,0.007323417,0.006649859,0.001,1.8,-0.7,89.2,0,9.2
70,0.008845085,0.001263584,0.024487895,1319,0.376243068,0.008839995,0.006773866,0.001,1.8,-0.7,89.2,0,9.2
80,0.010108668,0.001263584,0.009699806,1319,0.23873013,0.006366053,0.005968389,0.001,1.8,-0.7,89.2,0,9.2
90,0.011372252,0.001263584,7.83E-18,1319,0.073161081,0.000502077,0.02319156,0.001,1.8,-0.7,89.2,0,9.2
100,0.012635835,0.001263584,0.004942012,1319,0.051096777,-0.000771841,-0.010536246,0.001,1.8,-0.7,89.2,0,9.2
110,0.013899419,0.001263584,0.00845074,1319,0.017431178,-0.001824634,-0.001520446,0.001,1.8,-0.7,89.2,0,9.2
120,0.015163002,0.001263584,0.012229397,1319,0.000760992,-0.002169093,-5.58E-05,0.001,1.8,-0.7,89.2,0,9.2
130,0.016426586,0.001263584,0.016198741,1319,-0.005804152,-0.00177347,0.000520877,0.001,1.8,-0.7,89.2,0,9.2
140,0.017690169,0.001263584,0.022146132,1319,0.001980059,-0.000752216,-0.000418944,0.001,1.8,-0.7,89.2,0,9.2
150,0.018953753,0.001263584,0.029373024,1319,0.005855607,-0.000425837,-0.00218851,0.001,1.8,-0.7,89.2,0,9.2
160,0.020217336,0.001263584,0.03693889,1319,-0.025017901,-0.0023988,0.001659881,0.001,1.8,-0.7,89.2,0,9.2
170,0.02148092,0.001263584,0.066519643,1319,-0.207172345,-0.012861185,0.002563722,0.001,1.8,-0.7,89.2,0,9.2
180,0.022744503,0.001263584,0.023349013,1319,0.016763345,0.00224965,0.001185949,0.001,1.8,-0.7,89.2,0,9.2
190,0.024008087,0.001263584,0.018741348,1319,0.032871414,0.00368267,0.001420613,0.001,1.8,-0.7,89.2,0,9.2
200,0.02527167,0.001263584,0.006866398,1319,0.098775671,0.00762044,0.002062957,0.001,1.8,-0.7,89.2,0,9.2
210,0.026535254,0.001263584,0.026148138,1319,0.163777901,0.007800657,0.003341522,0.001,1.8,-0.7,89.2,0,9.2
220,0.027798838,0.001263584,0.031454317,1319,0.202240476,0.007949464,0.004049024,0.001,1.8,-0.7,89.2,0,9.2
230,0.029062421,0.001263584,0.028837248,1319,0.226908217,0.00865738,0.004171419,0.001,1.8,-0.7,89.2,0,9.2
240,0.030326005,0.001263584,0.029922602,1319,0.295373765,0.010682398,0.004400716,0.001,1.8,-0.7,89.2,0,9.2
250,0.031589588,0.001263584,0.026736399,1319,0.381685006,0.012547018,0.004841553,0.001,1.8,-0.7,89.2,0,9.2
260,0.032853172,0.001263584,0.012826071,1319,0.323510005,0.010271605,0.005012675,0.001,1.8,-0.7,89.2,0,9.2
270,0.034116755,0.001263584,3.49E-17,1319,0.025193978,0.000307647,0.013033606,0.001,1.8,-0.7,89.2,0,9.2
280,0.035380339,0.001263584,0.004784418,1319,0.083674277,0.002035301,0.0065431,0.001,1.8,-0.7,89.2,0,9.2
290,0.036643922,0.001263584,0.011142048,1319,0.105883469,0.003094744,0.005445321,0.001,1.8,-0.7,89.2,0,9.2
300,0.037907506,0.001263584,0.019416989,1319,0.133924794,0.00416447,0.005118249,0.001,1.8,-0.7,89.2,0,9.2
310,0.039171089,0.001263584,0.035439984,1319,0.222880634,0.007540916,0.004704012,0.001,1.8,-0.7,89.2,0,9.2
320,0.040434673,0.001263584,0.044491394,1319,0.236584587,0.00724025,0.005200595,0.001,1.8,-0.7,89.2,0,9.2
330,0.041698256,0.001263584,0.045033575,1319,0.219333516,0.005945544,0.00587129,0.001,1.8,-0.7,89.2,0,9.2
340,0.04296184,0.001263584,0.038386838,1319,0.151821894,0.004451642,0.005427931,0.001,1.8,-0.7,89.2,0,9.2
