ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.001621271,0,1028,-0.003327987,0.000807765,-0.000655717,0.001,0.3,1.2,93.8,0,13.1
10,0.001621271,0.001621271,2.58E-06,1028,-0.00344208,0.000806407,-0.00067934,0.001,0.3,1.2,93.8,0,13.1
20,0.003242542,0.001621271,0.000370757,1028,-0.004041836,0.000945776,-0.000680159,0.001,0.3,1.2,93.8,0,13.1
30,0.004863813,0.001621271,0.000664024,1028,-0.008976022,0.001144277,-0.001248455,0.001,0.3,1.2,93.8,0,13.1
40,0.006485084,0.001621271,0.001047634,1028,-0.015328351,0.001443905,-0.001689573,0.001,0.3,1.2,93.8,0,13.1
50,0.008106355,0.001621271,0.001449308,1028,-0.022967251,0.00179591,-0.002035375,0.001,0.3,1.2,93.8,0,13.1
60,0.009727626,0.001621271,0.001632755,1028,-0.030341496,0.002179492,-0.002215653,0.001,0.3,1.2,93.8,0,13.1
70,0.011348898,0.001621271,0.001402445,1028,-0.035580787,0.002555989,-0.002215525,0.001,0.3,1.2,93.8,0,13.1
80,0.012970169,0.001621271,0.000811861,1028,-0.038699817,0.002874998,-0.002142356,0.001,0.3,1.2,93.8,0,13.1
90,0.01459144,0.001621271,1.42E-18,1028,-0.040234357,0.003096488,-0.002067987,0.001,0.3,1.2,93.8,0,13.1
100,0.016212711,0.001621271,0.00088451,1028,-0.040489003,0.003201198,-0.002013004,0.001,0.3,1.2,93.8,0,13.1
110,0.017833982,0.001621271,0.001674478,1028,-0.039187952,0.003183009,-0.001959453,0.001,0.3,1.2,93.8,0,13.1
120,0.019455253,0.001621271,0.002211583,1028,-0.03649657,0.00303856,-0.001911632,0.001,0.3,1.2,93.8,0,13.1
130,0.021076524,0.001621271,0.002393361,1028,-0.032616999,0.002765142,-0.001877356,0.001,0.3,1.2,93.8,0,13.1
140,0.022697795,0.001621271,0.002231431,1028,-0.028059236,0.002377347,-0.001878466,0.001,0.3,1.2,93.8,0,13.1
150,0.024319066,0.001621271,0.001822216,1028,-0.023096222,0.001923062,-0.001911472,0.001,0.3,1.2,93.8,0,13.1
160,0.025940337,0.001621271,0.001181623,1028,-0.016002735,0.001498628,-0.001699497,0.001,0.3,1.2,93.8,0,13.1
170,0.027561608,0.001621271,0.000711045,1028,-0.008106273,0.001177729,-0.001095458,0.001,0.3,1.2,93.8,0,13.1
180,0.029182879,0.001621271,0.000551715,1028,-0.002555534,0.000972312,-0.000418308,0.001,0.3,1.2,93.8,0,13.1
190,0.03080415,0.001621271,0.000282796,1028,-0.002148747,0.000857872,-0.000398642,0.001,0.3,1.2,93.8,0,13.1
200,0.032425422,0.001621271,0.000430619,1028,-0.001688089,0.001131716,-0.000237399,0.001,0.3,1.2,93.8,0,13.1
210,0.034046693,0.001621271,0.000656958,1028,-0.005895975,0.001438456,-0.000652348,0.001,0.3,1.2,93.8,0,13.1
220,0.035667964,0.001621271,6.74E-05,1028,-0.013403471,0.001817523,-0.001173701,0.001,0.3,1.2,93.8,0,13.1
230,0.037289235,0.001621271,0.000666576,1028,-0.020904364,0.002155036,-0.001543841,0.001,0.3,1.2,93.8,0,13.1
