ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.001064963,0,1565,0.016093882,0.001268763,0.002018833,0.001,1.8,0.2,89.5,0,13.4
10,0.001064963,0.001064963,9.09E-06,1565,0.016111678,0.001271288,0.002017051,0.001,1.8,0.2,89.5,0,13.4
20,0.002129925,0.001064963,0.00242301,1565,0.016850558,0.001328401,0.002018855,0.001,1.8,0.2,89.5,0,13.4
30,0.003194888,0.001064963,0.004432405,1565,0.019538443,0.00149763,0.002076374,0.001,1.8,0.2,89.5,0,13.4
40,0.004259851,0.001064963,0.005801834,1565,0.023835276,0.001749742,0.002168035,0.001,1.8,0.2,89.5,0,13.4
50,0.005324814,0.001064963,0.006416415,1565,0.029061028,0.002030668,0.002277678,0.001,1.8,0.2,89.5,0,13.4
60,0.006389776,0.001064963,0.006019012,1565,0.033627076,0.002257307,0.002370929,0.001,1.8,0.2,89.5,0,13.4
70,0.007454739,0.001064963,0.004572739,1565,0.03643791,0.002435429,0.002381212,0.001,1.8,0.2,89.5,0,13.4
80,0.008519702,0.001064963,0.002476497,1565,0.038333179,0.002575276,0.002369033,0.001,1.8,0.2,89.5,0,13.4
90,0.009584665,0.001064963,7.49E-18,1565,0.039561031,0.002663703,0.002363752,0.001,1.8,0.2,89.5,0,13.4
100,0.010649627,0.001064963,0.002592993,1565,0.039777022,0.002689798,0.002353601,0.001,1.8,0.2,89.5,0,13.4
110,0.01171459,0.001064963,0.004994015,1565,0.038458523,0.002633372,0.002324345,0.001,1.8,0.2,89.5,0,13.4
120,0.012779553,0.001064963,0.006869943,1565,0.036107844,0.002513026,0.002286781,0.001,1.8,0.2,89.5,0,13.4
130,0.013844515,0.001064963,0.008117753,1565,0.032027415,0.002339551,0.002178761,0.001,1.8,0.2,89.5,0,13.4
140,0.014909478,0.001064963,0.00828134,1565,0.02857275,0.002123993,0.002141012,0.001,1.8,0.2,89.5,0,13.4
150,0.015974441,0.001064963,0.007654767,1565,0.024434621,0.001872904,0.002076396,0.001,1.8,0.2,89.5,0,13.4
160,0.017039404,0.001064963,0.006489248,1565,0.01992086,0.001609945,0.001969323,0.001,1.8,0.2,89.5,0,13.4
170,0.018104366,0.001064963,0.005018568,1565,0.015781518,0.001377204,0.001823772,0.001,1.8,0.2,89.5,0,13.4
180,0.019169329,0.001064963,0.003390408,1565,0.012719276,0.001214087,0.001667373,0.001,1.8,0.2,89.5,0,13.4
190,0.020234292,0.001064963,0.001507074,1565,0.011508652,0.001153801,0.001587499,0.001,1.8,0.2,89.5,0,13.4
200,0.021299255,0.001064963,0.000839928,1565,0.012790488,0.001220683,0.001667648,0.001,1.8,0.2,89.5,0,13.4
210,0.022364217,0.001064963,0.003464076,1565,0.016309029,0.001389802,0.001867649,0.001,1.8,0.2,89.5,0,13.4
220,0.02342918,0.001064963,0.005079941,1565,0.020129642,0.001595958,0.002007404,0.001,1.8,0.2,89.5,0,13.4
230,0.024494143,0.001064963,0.005395626,1565,0.023601596,0.001824923,0.002058339,0.001,1.8,0.2,89.5,0,13.4
240,0.025559105,0.001064963,0.005003666,1565,0.027365542,0.002060647,0.002113589,0.001,1.8,0.2,89.5,0,13.4
250,0.026624068,0.001064963,0.004025846,1565,0.03159942,0.002288252,0.002197836,0.001,1.8,0.2,89.5,0,13.4
260,0.027689031,0.001064963,0.002343377,1565,0.035415841,0.002476385,0.002276143,0.001,1.8,0.2,89.5,0,13.4
270,0.028753994,0.001064963,2.70E-17,1565,0.038296495,0.002609679,0.002335566,0.001,1.8,0.2,89.5,0,13.4
280,0.029818956,0.001064963,0.002659123,1565,0.039573861,0.00266024,0.002367597,0.001,1.8,0.2,89.5,0,13.4
290,0.030883919,0.001064963,0.005344576,1565,0.037762375,0.002638746,0.002277623,0.001,1.8,0.2,89.5,0,13.4
300,0.031948882,0.001064963,0.007384517,1565,0.036109661,0.002539958,0.002262648,0.001,1.8,0.2,89.5,0,13.4
310,0.033013845,0.001064963,0.008563995,1565,0.033344376,0.00237317,0.002236216,0.001,1.8,0.2,89.5,0,13.4
320,0.034078807,0.001064963,0.00881787,1565,0.029507925,0.002149426,0.002184924,0.001,1.8,0.2,89.5,0,13.4
330,0.03514377,0.001064963,0.008271883,1565,0.024973983,0.001889088,0.002104049,0.001,1.8,0.2,89.5,0,13.4
340,0.036208733,0.001064963,0.007185425,1565,0.020121914,0.00161546,0.001982409,0.001,1.8,0.2,89.5,0,13.4
350,0.037273695,0.001064963,0.005814407,1565,0.015358307,0.001363825,0.001792276,0.001,1.8,0.2,89.5,0,13.4
360,0.038338658,0.001064963,0.00424485,1565,0.01170115,0.001179924,0.001578318,0.001,1.8,0.2,89.5,0,13.4
370,0.039403621,0.001064963,0.002322094,1565,0.010087088,0.001109032,0.001447578,0.001,1.8,0.2,89.5,0,13.4
