ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0.0,0.0,0.001,0.0,1600,0.007406202,0.00103824,1.135319233,1,1,0,93,0,2.0
9.6,0.001,0.001,7.86e-06,1600,0.007390752,0.001037865,1.133359644,1,1,0,93,0,2.0
19.2,0.002,0.001,0.000196409,1600,0.007389251,0.001038257,1.1327025,1,1,0,93,0,2.0
28.8,0.003,0.001,0.000345635,1600,0.007410463,0.001040146,1.133891146,1,1,0,93,0,2.0
38.4,0.004,0.001,0.000440104,1600,0.007444148,0.001043194,1.135716402,1,1,0,93,0,2.0
48.0,0.005,0.001,0.000475763,1600,0.00747822,0.001046927,1.136846772,1,1,0,93,0,2.0
57.6,0.006,0.001,0.000453729,1600,0.007502056,0.001050765,1.136305011,1,1,0,93,0,2.0
67.2,0.007,0.001,0.000373646,1600,0.00751655,0.00105429,1.134693272,1,1,0,93,0,2.0
76.8,0.008,0.001,0.000241123,1600,0.007524604,0.001057171,1.132813676,1,1,0,93,0,2.0
86.4,0.009,0.001,7.01e-05,1600,0.007525574,0.00105911,1.130885955,1,1,0,93,0,2.0
96.0,0.01,0.001,0.000119733,1600,0.007518253,0.001059886,1.1289584,1,1,0,93,0,2.0
105.6,0.011,0.001,0.00030682,1600,0.007500838,0.001059365,1.126897598,1,1,0,93,0,2.0
115.2,0.012,0.001,0.000469981,1600,0.007473068,0.001057542,1.124661054,1,1,0,93,0,2.0
124.8,0.013,0.001,0.000590461,1600,0.007436262,0.001054581,1.122263592,1,1,0,93,0,2.0
134.4,0.014,0.001,0.000654772,1600,0.007393129,0.001050793,1.119775847,1,1,0,93,0,2.0
144.0,0.015,0.001,0.00065645,1600,0.007349028,0.001046612,1.117543149,1,1,0,93,0,2.0
153.6,0.016,0.001,0.000591382,1600,0.007303213,0.001042392,1.11507233,1,1,0,93,0,2.0
163.2,0.017,0.001,0.000459013,1600,0.007248345,0.001038291,1.111065697,1,1,0,93,0,2.0
172.8,0.018,0.001,0.000278339,1600,0.007189214,0.001034566,1.105969682,1,1,0,93,0,2.0
182.4,0.019,0.001,7.99e-05,1600,0.007143242,0.001031943,1.101691026,1,1,0,93,0,2.0
192.0,0.02,0.001,0.000110506,1600,0.007129,0.001031077,1.100418347,1,1,0,93,0,2.0
201.6,0.021,0.001,0.000271897,1600,0.007149913,0.001032184,1.102462129,1,1,0,93,0,2.0
211.2,0.022,0.001,0.000384946,1600,0.007196669,0.001034916,1.106742662,1,1,0,93,0,2.0
220.8,0.023,0.001,0.000439655,1600,0.007259712,0.001038887,1.112169674,1,1,0,93,0,2.0
230.4,0.024,0.001,0.000440234,1600,0.007325477,0.001043525,1.117257016,1,1,0,93,0,2.0
240.0,0.025,0.001,0.000396543,1600,0.00737407,0.001048011,1.119854443,1,1,0,93,0,2.0
249.6,0.026,0.001,0.000311081,1600,0.007397894,0.001051816,1.119408622,1,1,0,93,0,2.0
259.2,0.027,0.001,0.000183767,1600,0.00740228,0.001054587,1.117128456,1,1,0,93,0,2.0
268.8,0.028,0.001,2.19e-05,1600,0.007395132,0.00105622,1.114324603,1,1,0,93,0,2.0
278.4,0.029,0.001,0.000158602,1600,0.007380072,0.001056604,1.111650783,1,1,0,93,0,2.0
288.0,0.03,0.001,0.000337125,1600,0.007355166,0.001055666,1.108883621,1,1,0,93,0,2.0
297.6,0.031,0.001,0.000491426,1600,0.007318453,0.001053425,1.1056958,1,1,0,93,0,2.0
307.2,0.032,0.001,0.000600211,1600,0.007271371,0.001050076,1.102086978,1,1,0,93,0,2.0
316.8,0.033,0.001,0.000645632,1600,0.007208132,0.001045767,1.097002762,1,1,0,93,0,2.0
326.4,0.034,0.001,0.000616255,1600,0.007129893,0.001040787,1.090287605,1,1,0,93,0,2.0
336.0,0.035,0.001,0.000518828,1600,0.007049797,0.00103573,1.083303422,1,1,0,93,0,2.0
345.6,0.036,0.001,0.000363239,1600,0.006976271,0.001031114,1.076803992,1,1,0,93,0,2.0
355.2,0.037,0.001,0.000182061,1600,0.006921896,0.001027539,1.072128447,1,1,0,93,0,2.0
364.8,0.038,0.001,2.11e-06,1600,0.006893952,0.001025512,1.069910643,1,1,0,93,0,2.0
374.4,0.039,0.001,0.000173681,1600,0.006896767,0.001025319,1.070549526,1,1,0,93,0,2.0
384.0,0.04,0.001,0.000314836,1600,0.006923293,0.001027001,1.072906875,1,1,0,93,0,2.0
393.6,0.041,0.001,0.000403993,1600,0.006971841,0.001030089,1.077191812,1,1,0,93,0,2.0
403.2,0.042,0.001,0.000432237,1600,0.007041077,0.001034412,1.083342755,1,1,0,93,0,2.0
412.8,0.043,0.001,0.000407126,1600,0.007125227,0.001039569,1.09085071,1,1,0,93,0,2.0
422.4,0.044,0.001,0.000345026,1600,0.007204958,0.001044716,1.097622902,1,1,0,93,0,2.0
432.0,0.045,0.001,0.000253245,1600,0.007262977,0.001049183,1.101751377,1,1,0,93,0,2.0
441.6,0.046,0.001,0.00013084,1600,0.007293351,0.001052352,1.103027285,1,1,0,93,0,2.0
451.2,0.047,0.001,2.02e-05,1600,0.007299798,0.001054065,1.102208291,1,1,0,93,0,2.0
460.8,0.048,0.001,0.000189651,1600,0.007284935,0.001054233,1.099789046,1,1,0,93,0,2.0
470.4,0.049,0.001,0.000357988,1600,0.007247237,0.001052755,1.095633499,1,1,0,93,0,2.0
480.0,0.05,0.001,0.000500553,1600,0.007185381,0.001049712,1.089431266,1,1,0,93,0,2.0
489.6,0.051,0.001,0.00059034,1600,0.00709736,0.001045244,1.080685356,1,1,0,93,0,2.0
499.2,0.052,0.001,0.000609058,1600,0.007000808,0.001040033,1.071324866,1,1,0,93,0,2.0
508.8,0.053,0.001,0.000559202,1600,0.006915591,0.001034923,1.063509978,1,1,0,93,0,2.0
518.4,0.054,0.001,0.000448176,1600,0.006846767,0.001030244,1.05770714,1,1,0,93,0,2.0
528.0,0.055,0.001,0.00029308,1600,0.006792386,0.00102626,1.05338045,1,1,0,93,0,2.0
537.6,0.056,0.001,0.000118081,1600,0.006752396,0.001023272,1.050235902,1,1,0,93,0,2.0
547.2,0.057,0.001,5.8e-05,1600,0.006729222,0.001021577,1.048368067,1,1,0,93,0,2.0
556.8,0.058,0.001,0.000218432,1600,0.006726018,0.001021603,1.047842596,1,1,0,93,0,2.0
566.4,0.059,0.001,0.000343479,1600,0.006735716,0.001023084,1.047833964,1,1,0,93,0,2.0
576.0,0.06,0.001,0.000411758,1600,0.006763765,0.001025853,1.049357164,1,1,0,93,0,2.0
585.6,0.061,0.001,0.000418972,1600,0.006818681,0.001029962,1.053657069,1,1,0,93,0,2.0
595.2,0.062,0.001,0.000376967,1600,0.006901703,0.001035094,1.06119822,1,1,0,93,0,2.0
604.8,0.063,0.001,0.000303526,1600,0.006999988,0.001040626,1.070588714,1,1,0,93,0,2.0
614.4,0.064,0.001,0.000207155,1600,0.00709367,0.001045623,1.079731952,1,1,0,93,0,2.0
624.0,0.065,0.001,8.75e-05,1600,0.007168604,0.001049538,1.087067301,1,1,0,93,0,2.0
633.6,0.066,0.001,5.67e-05,1600,0.00720803,0.001051717,1.090781225,1,1,0,93,0,2.0
643.2,0.067,0.001,0.000215963,1600,0.007206119,0.001051886,1.090317468,1,1,0,93,0,2.0
652.8,0.068,0.001,0.000370432,1600,0.007157451,0.001049886,1.085017113,1,1,0,93,0,2.0
662.4,0.069,0.001,0.00049523,1600,0.007071122,0.001046059,1.075851103,1,1,0,93,0,2.0
672.0,0.07,0.001,0.000565771,1600,0.006953791,0.001040758,1.063388909,1,1,0,93,0,2.0
681.6,0.071,0.001,0.000570054,1600,0.00684272,0.001035176,1.052045756,1,1,0,93,0,2.0
691.2,0.072,0.001,0.000510208,1600,0.006758752,0.001030097,1.044259503,1,1,0,93,0,2.0
700.8,0.073,0.001,0.000393807,1600,0.006695272,0.00102561,1.038977462,1,1,0,93,0,2.0
710.4,0.074,0.001,0.000238012,1600,0.006642741,0.001021732,1.034738491,1,1,0,93,0,2.0
