ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0.0,0.0,0.001,0.0,1600,0.007406202,0.00103824,1.135319233,1,1,0,93,0,2.0
9.6,0.001,0.001,8.71e-07,1600,0.007382937,0.001037716,1.132324003,1,1,0,93,0,2.0
19.2,0.002,0.001,0.000187473,1600,0.007379389,0.001038143,1.131314978,1,1,0,93,0,2.0
28.8,0.003,0.001,0.000341494,1600,0.007407767,0.001040285,1.133326599,1,1,0,93,0,2.0
38.4,0.004,0.001,0.000444797,1600,0.00745491,0.001043663,1.136848157,1,1,0,93,0,2.0
48.0,0.005,0.001,0.000485097,1600,0.00749837,0.001047543,1.139239809,1,1,0,93,0,2.0
57.6,0.006,0.001,0.000461337,1600,0.007520358,0.001051268,1.138531669,1,1,0,93,0,2.0
67.2,0.007,0.001,0.000377674,1600,0.007527872,0.001054596,1.136072564,1,1,0,93,0,2.0
76.8,0.008,0.001,0.000242689,1600,0.007529266,0.001057314,1.133362044,1,1,0,93,0,2.0
86.4,0.009,0.001,7.04e-05,1600,0.007525094,0.001059134,1.130788104,1,1,0,93,0,2.0
96.0,0.01,0.001,0.000120037,1600,0.007513329,0.001059809,1.128300962,1,1,0,93,0,2.0
105.6,0.011,0.001,0.000307445,1600,0.00749314,0.001059216,1.125898667,1,1,0,93,0,2.0
115.2,0.012,0.001,0.000470866,1600,0.007462722,0.001057331,1.12332734,1,1,0,93,0,2.0
124.8,0.013,0.001,0.000591811,1600,0.007424255,0.001054327,1.120721937,1,1,0,93,0,2.0
134.4,0.014,0.001,0.000656133,1600,0.007380009,0.001050502,1.118099202,1,1,0,93,0,2.0
144.0,0.015,0.001,0.000656669,1600,0.007335596,0.001046279,1.115856008,1,1,0,93,0,2.0
153.6,0.016,0.001,0.000592338,1600,0.007285868,0.001041929,1.112918525,1,1,0,93,0,2.0
163.2,0.017,0.001,0.000470767,1600,0.007218252,0.001037582,1.107208875,1,1,0,93,0,2.0
172.8,0.018,0.001,0.000307887,1600,0.00714247,0.001033638,1.099765384,1,1,0,93,0,2.0
182.4,0.019,0.001,0.000123837,1600,0.00708872,0.001031048,1.094230823,1,1,0,93,0,2.0
192.0,0.02,0.001,6.38e-05,1600,0.0070781,0.001030477,1.093197076,1,1,0,93,0,2.0
201.6,0.021,0.001,0.000235102,1600,0.007115402,0.001031995,1.09734193,1,1,0,93,0,2.0
211.2,0.022,0.001,0.000366561,1600,0.007184105,0.001035189,1.104519351,1,1,0,93,0,2.0
220.8,0.023,0.001,0.000438086,1600,0.007264898,0.001039395,1.112421072,1,1,0,93,0,2.0
230.4,0.024,0.001,0.000446009,1600,0.007336029,0.001043959,1.118401688,1,1,0,93,0,2.0
240.0,0.025,0.001,0.000401423,1600,0.007377565,0.001048179,1.120205193,1,1,0,93,0,2.0
249.6,0.026,0.001,0.000313449,1600,0.007389666,0.001051621,1.1183703,1,1,0,93,0,2.0
259.2,0.027,0.001,0.00018421,1600,0.007382468,0.001054075,1.114679711,1,1,0,93,0,2.0
268.8,0.028,0.001,2.19e-05,1600,0.007366335,0.001055426,1.11082014,1,1,0,93,0,2.0
278.4,0.029,0.001,0.000157604,1600,0.007342926,0.001055583,1.107125305,1,1,0,93,0,2.0
288.0,0.03,0.001,0.000334111,1600,0.007313829,0.001054494,1.103877666,1,1,0,93,0,2.0
297.6,0.031,0.001,0.000487108,1600,0.007278757,0.001052202,1.100976794,1,1,0,93,0,2.0
307.2,0.032,0.001,0.000597437,1600,0.007238534,0.001048922,1.098316584,1,1,0,93,0,2.0
316.8,0.033,0.001,0.000647756,1600,0.007190881,0.001044886,1.095300666,1,1,0,93,0,2.0
326.4,0.034,0.001,0.000626147,1600,0.00713561,0.001040366,1.091603946,1,1,0,93,0,2.0
336.0,0.035,0.001,0.000542066,1600,0.00706777,0.001035724,1.086072039,1,1,0,93,0,2.0
345.6,0.036,0.001,0.000409847,1600,0.006982002,0.001031138,1.077663864,1,1,0,93,0,2.0
355.2,0.037,0.001,0.000244963,1600,0.006903985,0.001027375,1.069524842,1,1,0,93,0,2.0
364.8,0.038,0.001,6.38e-05,1600,0.00686397,0.001025486,1.065284991,1,1,0,93,0,2.0
374.4,0.039,0.001,0.000121852,1600,0.00686343,0.001025383,1.065308334,1,1,0,93,0,2.0
384.0,0.04,0.001,0.000282415,1600,0.006899801,0.001027124,1.069138012,1,1,0,93,0,2.0
393.6,0.041,0.001,0.000391655,1600,0.00696384,0.001030425,1.075604297,1,1,0,93,0,2.0
403.2,0.042,0.001,0.000433896,1600,0.007046568,0.001034839,1.083739746,1,1,0,93,0,2.0
412.8,0.043,0.001,0.000413041,1600,0.007129966,0.001039773,1.091362801,1,1,0,93,0,2.0
422.4,0.044,0.001,0.000348771,1600,0.007198235,0.001044566,1.096757103,1,1,0,93,0,2.0
432.0,0.045,0.001,0.000254361,1600,0.007243669,0.001048666,1.099364273,1,1,0,93,0,2.0
441.6,0.046,0.001,0.000130771,1600,0.007261095,0.001051481,1.099058989,1,1,0,93,0,2.0
451.2,0.047,0.001,2.01e-05,1600,0.007260035,0.001052963,1.097351149,1,1,0,93,0,2.0
460.8,0.048,0.001,0.000188938,1600,0.007242785,0.001052986,1.094720713,1,1,0,93,0,2.0
470.4,0.049,0.001,0.000357805,1600,0.007210337,0.001051516,1.091338967,1,1,0,93,0,2.0
480.0,0.05,0.001,0.000504738,1600,0.007167987,0.001048752,1.087788351,1,1,0,93,0,2.0
