ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.000931099,0,1790,0.011940053,0.001162484,0.001634706,0.001,5.4,0.1,94.4,0,17.1
10,0.000931099,0.000931099,8.91E-06,1790,0.011930875,0.0011623,0.001633707,0.001,5.4,0.1,94.4,0,17.1
20,0.001862197,0.000931099,0.002584102,1790,0.012432352,0.001212831,0.001631447,0.001,5.4,0.1,94.4,0,17.1
30,0.002793296,0.000931099,0.004662078,1790,0.014375285,0.001367619,0.001672905,0.001,5.4,0.1,94.4,0,17.1
40,0.003724395,0.000931099,0.006033601,1790,0.017558801,0.001603679,0.001742599,0.001,5.4,0.1,94.4,0,17.1
50,0.004655493,0.000931099,0.006636801,1790,0.021215776,0.001863535,0.00181193,0.001,5.4,0.1,94.4,0,17.1
60,0.005586592,0.000931099,0.006203135,1790,0.024540297,0.002102713,0.001857462,0.001,5.4,0.1,94.4,0,17.1
70,0.006517691,0.000931099,0.004812834,1790,0.027264001,0.002302799,0.001884316,0.001,5.4,0.1,94.4,0,17.1
80,0.00744879,0.000931099,0.002655466,1790,0.029283227,0.002453177,0.00189981,0.001,5.4,0.1,94.4,0,17.1
90,0.008379888,0.000931099,9.79E-19,1790,0.030459144,0.002545575,0.001904372,0.001,5.4,0.1,94.4,0,17.1
100,0.009310987,0.000931099,0.002797243,1790,0.030664049,0.002571119,0.001898137,0.001,5.4,0.1,94.4,0,17.1
110,0.010242086,0.000931099,0.005357848,1790,0.029912079,0.002527953,0.001883205,0.001,5.4,0.1,94.4,0,17.1
120,0.011173184,0.000931099,0.007361496,1790,0.028347144,0.00242085,0.001863638,0.001,5.4,0.1,94.4,0,17.1
130,0.012104283,0.000931099,0.008601908,1790,0.026188138,0.002259002,0.00184505,0.001,5.4,0.1,94.4,0,17.1
140,0.013035382,0.000931099,0.008954007,1790,0.023647873,0.002054573,0.001831853,0.001,5.4,0.1,94.4,0,17.1
150,0.01396648,0.000931099,0.008323428,1790,0.020859825,0.001821174,0.001822969,0.001,5.4,0.1,94.4,0,17.1
160,0.014897579,0.000931099,0.006717099,1790,0.018046998,0.001577969,0.001820232,0.001,5.4,0.1,94.4,0,17.1
170,0.015828678,0.000931099,0.004313556,1790,0.015623678,0.001351347,0.001840079,0.001,5.4,0.1,94.4,0,17.1
180,0.016759777,0.000931099,0.001223635,1790,0.014202801,0.001188994,0.001901142,0.001,5.4,0.1,94.4,0,17.1
190,0.017690875,0.000931099,0.001761158,1790,0.013653997,0.001123437,0.001934333,0.001,5.4,0.1,94.4,0,17.1
200,0.018621974,0.000931099,0.003619698,1790,0.013430439,0.001181227,0.001809576,0.001,5.4,0.1,94.4,0,17.1
210,0.019553073,0.000931099,0.003957603,1790,0.013546543,0.001331477,0.001619254,0.001,5.4,0.1,94.4,0,17.1
220,0.020484171,0.000931099,0.003996644,1790,0.014516708,0.001493582,0.001546889,0.001,5.4,0.1,94.4,0,17.1
230,0.02141527,0.000931099,0.004371573,1790,0.016384051,0.001692352,0.001540816,0.001,5.4,0.1,94.4,0,17.1
240,0.022346369,0.000931099,0.004626518,1790,0.019824754,0.001938201,0.001627906,0.001,5.4,0.1,94.4,0,17.1
250,0.023277467,0.000931099,0.004036595,1790,0.023874039,0.002187178,0.001737248,0.001,5.4,0.1,94.4,0,17.1
260,0.024208566,0.000931099,0.002418307,1790,0.027581705,0.00240106,0.001828261,0.001,5.4,0.1,94.4,0,17.1
270,0.025139665,0.000931099,1.46E-17,1790,0.030248569,0.002548151,0.001889295,0.001,5.4,0.1,94.4,0,17.1
280,0.026070764,0.000931099,0.00279674,1790,0.031520397,0.002610951,0.001921379,0.001,5.4,0.1,94.4,0,17.1
290,0.027001862,0.000931099,0.005498671,1790,0.03147821,0.002590389,0.001934039,0.001,5.4,0.1,94.4,0,17.1
300,0.027932961,0.000931099,0.007676462,1790,0.030226567,0.002491369,0.00193095,0.001,5.4,0.1,94.4,0,17.1
310,0.02886406,0.000931099,0.009007163,1790,0.027990416,0.002323546,0.001917248,0.001,5.4,0.1,94.4,0,17.1
320,0.029795158,0.000931099,0.009321918,1790,0.025094029,0.002102311,0.001899738,0.001,5.4,0.1,94.4,0,17.1
330,0.030726257,0.000931099,0.008493846,1790,0.021985283,0.001855593,0.001885687,0.001,5.4,0.1,94.4,0,17.1
