ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0.0,0.0,0.001,0.0,1600.0,0.0046259018915512,0.0009652570756756,0.7627347893649661,1.0,1.0,0.0,93.0,0.0,12.0
9.6,0.001,0.001,4.363935644007217e-06,1600.0,0.0046242794350468,0.0009653485766904,0.7623950022789711,1.0,1.0,0.0,93.0,0.0,12.0
19.2,0.002,0.001,0.0009060937050385,1600.0,0.0048452773602103,0.0009897415157475,0.7791426652910147,1.0,1.0,0.0,93.0,0.0,12.0
28.8,0.003,0.001,0.0016588719881464,1600.0,0.0054541685430763,0.0010591231117624,0.8196005492150912,1.0,1.0,0.0,93.0,0.0,12.0
38.4,0.004,0.001,0.0021666110003632,1600.0,0.0063886314665968,0.0011667585908722,0.8714590022784522,1.0,1.0,0.0,93.0,0.0,12.0
48.0,0.005,0.001,0.0023891079876682,1600.0,0.0074425391857583,0.0012930123495087,0.9160909414504838,1.0,1.0,0.0,93.0,0.0,12.0
57.6,0.006,0.001,0.0023007382850091,1600.0,0.0084946117554404,0.0014217309678465,0.9509249507117664,1.0,1.0,0.0,93.0,0.0,12.0
67.2,0.007,0.001,0.0019022671768681,1600.0,0.0094526065188997,0.0015412040221812,0.9761388050729362,1.0,1.0,0.0,93.0,0.0,12.0
76.8,0.008,0.001,0.0012295816086214,1600.0,0.0102202665837957,0.0016381479010746,0.9929542658882732,1.0,1.0,0.0,93.0,0.0,12.0
86.4,0.009,0.001,0.0003578522191264,1600.0,0.0107368496583264,0.0017056177663972,1.0018790434897646,1.0,1.0,0.0,93.0,0.0,12.0
96.0,0.01,0.001,0.0006106077433097,1600.0,0.0109765143453326,0.0017382733221212,1.0050010511850678,1.0,1.0,0.0,93.0,0.0,12.0
105.60000000000004,0.011,0.001,0.0015649995695318,1600.0,0.0109355898606701,0.0017340032837155,1.00371965745179,1.0,1.0,0.0,93.0,0.0,12.0
115.20000000000005,0.012,0.001,0.0023936798431829,1600.0,0.0106049181425127,0.0016927082759295,0.9971151954928452,1.0,1.0,0.0,93.0,0.0,12.0
124.80000000000004,0.013,0.001,0.0029977018808835,1600.0,0.0100039895933521,0.0016168654388241,0.9847352514256024,1.0,1.0,0.0,93.0,0.0,12.0
134.40000000000003,0.014,0.001,0.0033106871786101,1600.0,0.0091861569218584,0.0015139219070274,0.9657184266540164,1.0,1.0,0.0,93.0,0.0,12.0
144.00000000000006,0.015,0.001,0.0033057113074175,1600.0,0.0082383898091159,0.0013920751618127,0.9418891286956674,1.0,1.0,0.0,93.0,0.0,12.0
153.60000000000005,0.016,0.001,0.0029902555089384,1600.0,0.0072517205832248,0.0012650524189474,0.9123315045725826,1.0,1.0,0.0,93.0,0.0,12.0
163.20000000000007,0.017,0.001,0.0024201623788096,1600.0,0.0062970528642129,0.0011431923774958,0.876674048899623,1.0,1.0,0.0,93.0,0.0,12.0
172.8000000000001,0.018,0.001,0.0016451897814923,1600.0,0.0054512303453513,0.0010428255075894,0.8319610990344166,1.0,1.0,0.0,93.0,0.0,12.0
182.4000000000001,0.019,0.001,0.0007500141932912,1600.0,0.0048421086020049,0.0009795056233237,0.7867698772180837,1.0,1.0,0.0,93.0,0.0,12.0
192.00000000000009,0.02,0.001,0.0001411734934975,1600.0,0.0044745813544689,0.0009577317806244,0.7435816115094913,1.0,1.0,0.0,93.0,0.0,12.0
