ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0.0,0.001,0.0,2000,0.00786783,0.001012617,1.236602342,1,1,0,93,0,4.0
12,0.001,0.001,9.09e-06,2000,0.007852768,0.001012368,1.234538193,1,1,0,93,0,4.0
24,0.002,0.001,0.000551823,2000,0.007863872,0.001014684,1.23346198,1,1,0,93,0,4.0
36,0.003,0.001,0.00095989,2000,0.007913638,0.001021728,1.232710878,1,1,0,93,0,4.0
48,0.004,0.001,0.001149272,2000,0.007986767,0.001032241,1.231430705,1,1,0,93,0,4.0
60,0.005,0.001,0.001088098,2000,0.008066468,0.001044292,1.229366614,1,1,0,93,0,4.0
72,0.006,0.001,0.000784847,2000,0.008138966,0.001055745,1.22695959,1,1,0,93,0,4.0
84,0.007,0.001,0.000291749,2000,0.008191649,0.001064657,1.224564531,1,1,0,93,0,4.0
96,0.008,0.001,0.00030504,2000,0.008214016,0.001069464,1.222388972,1,1,0,93,0,4.0
108,0.009,0.001,0.00090132,2000,0.008199388,0.001069328,1.220367618,1,1,0,93,0,4.0
120,0.01,0.001,0.001393071,2000,0.008147237,0.001064185,1.218466258,1,1,0,93,0,4.0
132,0.011,0.001,0.001696789,2000,0.008065273,0.001054935,1.216783714,1,1,0,93,0,4.0
144,0.012,0.001,0.001761123,2000,0.007967931,0.001043138,1.215693341,1,1,0,93,0,4.0
156,0.013,0.001,0.001576794,2000,0.007869582,0.001030743,1.215125827,1,1,0,93,0,4.0
168,0.014,0.001,0.001175945,2000,0.007783547,0.001019805,1.214732053,1,1,0,93,0,4.0
180,0.015,0.001,0.000632558,2000,0.007717742,0.001012027,1.213718789,1,1,0,93,0,4.0
192,0.016,0.001,4.56e-05,2000,0.007681319,0.001008646,1.212040855,1,1,0,93,0,4.0
204,0.017,0.001,0.000477728,2000,0.007690402,0.001010488,1.211261475,1,1,0,93,0,4.0
216,0.018,0.001,0.0008509,2000,0.007748426,0.001017494,1.211997883,1,1,0,93,0,4.0
228,0.019,0.001,0.001025829,2000,0.007833136,0.001028181,1.212512533,1,1,0,93,0,4.0
240,0.02,0.001,0.00098078,2000,0.007919534,0.001040391,1.211499123,1,1,0,93,0,4.0
252,0.021,0.001,0.000717512,2000,0.007995371,0.001052006,1.209596798,1,1,0,93,0,4.0
264,0.022,0.001,0.000270714,2000,0.008052207,0.001061114,1.207738304,1,1,0,93,0,4.0
276,0.023,0.001,0.000287542,2000,0.008085216,0.001066299,1.206793446,1,1,0,93,0,4.0
288,0.024,0.001,0.000863245,2000,0.008085848,0.001066664,1.206473768,1,1,0,93,0,4.0
300,0.025,0.001,0.001356094,2000,0.008048347,0.001061981,1.206174546,1,1,0,93,0,4.0
312,0.026,0.001,0.001673013,2000,0.007970392,0.001052806,1.2049014,1,1,0,93,0,4.0
324,0.027,0.001,0.001750165,2000,0.007859937,0.001040573,1.202172014,1,1,0,93,0,4.0
336,0.028,0.001,0.001559471,2000,0.007724535,0.001027073,1.196991662,1,1,0,93,0,4.0
348,0.029,0.001,0.001153402,2000,0.00760215,0.001014874,1.192186823,1,1,0,93,0,4.0
360,0.03,0.001,0.000622384,2000,0.007511064,0.001006092,1.188184525,1,1,0,93,0,4.0
372,0.031,0.001,5.97e-05,2000,0.007454333,0.00100196,1.184072783,1,1,0,93,0,4.0
384,0.032,0.001,0.000436147,2000,0.007443358,0.001003134,1.180946183,1,1,0,93,0,4.0
396,0.033,0.001,0.000787658,2000,0.00748795,0.001009783,1.180198879,1,1,0,93,0,4.0
408,0.034,0.001,0.000947046,2000,0.007575793,0.0010205,1.18150448,1,1,0,93,0,4.0
420,0.035,0.001,0.00090435,2000,0.007693082,0.00103348,1.18472723,1,1,0,93,0,4.0
432,0.036,0.001,0.000665571,2000,0.007817139,0.001046443,1.188919924,1,1,0,93,0,4.0
444,0.037,0.001,0.000254793,2000,0.007929872,0.001057227,1.193763386,1,1,0,93,0,4.0
456,0.038,0.001,0.00027466,2000,0.008007664,0.001063851,1.197968213,1,1,0,93,0,4.0
468,0.039,0.001,0.000833746,2000,0.008034996,0.00106509,1.200658876,1,1,0,93,0,4.0
480,0.04,0.001,0.001318795,2000,0.00799939,0.001060584,1.200416328,1,1,0,93,0,4.0
492,0.041,0.001,0.001626551,2000,0.007902783,0.001050912,1.196833378,1,1,0,93,0,4.0
504,0.042,0.001,0.001693685,2000,0.00776822,0.001037958,1.191137587,1,1,0,93,0,4.0
516,0.043,0.001,0.00150276,2000,0.007615454,0.001023892,1.183754343,1,1,0,93,0,4.0
528,0.044,0.001,0.001111386,2000,0.007475011,0.00101105,1.176683157,1,1,0,93,0,4.0
540,0.045,0.001,0.000599871,2000,0.007359839,0.001001491,1.169610705,1,1,0,93,0,4.0
552,0.046,0.001,6.53e-05,2000,0.007266872,0.000996316,1.160835476,1,1,0,93,0,4.0
564,0.047,0.001,0.000406062,2000,0.007210398,0.000996312,1.15181835,1,1,0,93,0,4.0
576,0.048,0.001,0.000744197,2000,0.007223248,0.001002218,1.147071934,1,1,0,93,0,4.0
588,0.049,0.001,0.000900532,2000,0.007299811,0.001012698,1.147232964,1,1,0,93,0,4.0
600,0.05,0.001,0.000867841,2000,0.007444059,0.00102643,1.154252185,1,1,0,93,0,4.0
612,0.051,0.001,0.000645586,2000,0.00762838,0.001041049,1.166222192,1,1,0,93,0,4.0
624,0.052,0.001,0.000248316,2000,0.007802103,0.001053545,1.178633534,1,1,0,93,0,4.0
636,0.053,0.001,0.000268122,2000,0.007924855,0.001061474,1.188234275,1,1,0,93,0,4.0
648,0.054,0.001,0.000812439,2000,0.00797397,0.001063434,1.193394715,1,1,0,93,0,4.0
660,0.055,0.001,0.001281208,2000,0.007948074,0.001059312,1.194147986,1,1,0,93,0,4.0
672,0.056,0.001,0.001578059,2000,0.007854108,0.001049917,1.190589004,1,1,0,93,0,4.0
684,0.057,0.001,0.00164337,2000,0.007706137,0.001036867,1.182861022,1,1,0,93,0,4.0
696,0.058,0.001,0.001465612,2000,0.007539994,0.001022557,1.173556044,1,1,0,93,0,4.0
