T,CL,CD,Lift(N),Drag(N),Vinf,alpha(eff),vVehicle_x,vVehicle_y,vVehicle_z,phi,theta,psi 
0.0029504770992366414,0.38213092865294024,0.016409085901672782,2.3495695126166027,0.10089287485937351,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.003933969465648855,0.3839460215516798,0.01628289971165785,2.3607297894161774,0.10011700668765167,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.004917461832061069,0.40045785334184786,0.016294128425590904,2.4622544074532264,0.10018604753712176,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.005900954198473283,0.41750460176663146,0.016476959745094118,2.5670680129085786,0.10131020384598302,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.006884446564885497,0.4340323669574937,0.016548845261933037,2.6686905990233103,0.10175219900025857,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.00786793893129771,0.449425254976456,0.016484298127080563,2.763335281483239,0.10135532460772839,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.008851431297709924,0.4635007068132551,0.0163736579563432,2.8498795782995865,0.1006750426610365,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.009834923664122138,0.4761449478366035,0.01622313494351935,2.9276239349873894,0.09974953714614707,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.010818416030534352,0.4877780626196784,0.01605860422965143,2.9991512827669418,0.09873790390683865,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.011801908396946566,0.49815217309038073,0.015864960489656462,3.0629375189881314,0.0975472663695812,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.01278540076335878,0.5076465042298319,0.015660224066434424,3.121314345660021,0.09628842438099786,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.013768893129770993,0.5161868789366928,0.015457958880696766,3.173825677596167,0.09504477703858513,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.014752385496183207,0.5239572739968187,0.015263968880251666,3.221602714117699,0.09385201048497217,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.01573587786259542,0.5307106523891905,0.015042405646480479,3.2631265238595994,0.09248970720054389,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.016719370229007637,0.536950701482446,0.014829339013753046,3.301494078033839,0.09117964610138873,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.017702862595419852,0.5427404722424982,0.014633287563113781,3.337093051691406,0.08997420451897069,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.018686354961832068,0.5480236042789999,0.014446574356337685,3.3695769074417115,0.08882618004528976,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.019669847328244283,0.5532163894777139,0.014263582283465111,3.4015052567943136,0.08770103532856256,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0206533396946565,0.5576772712719844,0.014119157564966183,3.428933426244381,0.08681302577474415,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.021636832061068714,0.5620335052847646,0.013929937413657634,3.4557181585410635,0.08564958710660364,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.02262032442748093,0.5656667477189907,0.013788902579200934,3.478057506171194,0.08478242058746185,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.023603816793893145,0.5684613647232623,0.01366004039223973,3.4952404830525023,0.08399009878592527,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.02458730916030536,0.5711620449120597,0.013538863355252128,3.511845880206024,0.08324502988313078,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.025570801526717576,0.5736479059260722,0.01342312858945709,3.5271304405835764,0.08253342331880367,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.026554293893129792,0.575944018495065,0.013313201419263497,3.541248314027265,0.08185752532592057,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.027537786259542008,0.5783846428584418,0.013221897914245603,3.556254732419395,0.0812961367658757,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
0.028521278625954223,0.5803000394629829,0.013133398244449947,3.568031736396706,0.08075198786182988,13.099999999999993,6.2,0.0,0.0,0.0,0.0,0.0,0.0
