Case,MAPE Rotor L1 CT,MAPE Rotor L1 CQ,MAPE Rotor L2 CT,MAPE Rotor L2 CQ,MAPE Rotor L3 CT,MAPE Rotor L3 CQ,MAPE Rotor L4 CT,MAPE Rotor L4 CQ,MAPE Rotor R1 CT,MAPE Rotor R1 CQ,MAPE Rotor R2 CT,MAPE Rotor R2 CQ,MAPE Rotor R3 CT,MAPE Rotor R3 CQ,MAPE Rotor R4 CT,MAPE Rotor R4 CQ,Epsilon Rotor L1 CT,Epsilon Rotor L1 CQ,Epsilon Rotor L2 CT,Epsilon Rotor L2 CQ,Epsilon Rotor L3 CT,Epsilon Rotor L3 CQ,Epsilon Rotor L4 CT,Epsilon Rotor L4 CQ,Epsilon Rotor R1 CT,Epsilon Rotor R1 CQ,Epsilon Rotor R2 CT,Epsilon Rotor R2 CQ,Epsilon Rotor R3 CT,Epsilon Rotor R3 CQ,Epsilon Rotor R4 CT,Epsilon Rotor R4 CQ,R2 Rotor L1 CT,R2 Rotor L1 CQ,R2 Rotor L2 CT,R2 Rotor L2 CQ,R2 Rotor L3 CT,R2 Rotor L3 CQ,R2 Rotor L4 CT,R2 Rotor L4 CQ
1,7.025223964282009,1.408379870413208,5.786991196771927,1.3769283546713669,9.375330388080123,1.530144360719104,9.318597251467475,2.0204883179214876,7.021346991661106,1.407780188513175,5.780655856599094,1.3762700605069054,9.354351573997816,1.527058587847077,9.308183852202003,2.0193643245191897,7.2851363393096324,1.6373810632228185,6.793351089770317,1.5330402776996879,9.391607715199935,1.77219928825038,10.167587224095499,2.4252414829802666,7.2816655293899375,1.6368134308528581,6.785532227439712,1.5324311754590019,9.371686659852074,1.7693715696626822,10.154056113166448,2.423595083486223,0.6585274379942734,0.982735580445113,0.6541993690089608,0.9850030708100626,0.5532298950461797,0.9802182915624751,0.19141792850922335,0.962549262462132
2,1.4295237363687234,1.6381730879113907,1.4452863644835012,1.8147314052927257,2.700775891582919,1.6301531181412403,2.5128575260923975,1.665165844574501,1.4294681058988232,1.6376653942929826,1.4465948923759384,1.8136430423264862,2.6971885792815153,1.6284114874541216,2.5110231046756293,1.661836844968067,1.777722163622642,1.9551692120012227,1.7687193124540281,2.1875783884534123,3.346320400345567,2.021915252044992,3.0529368096087803,2.1070081369684286,1.7769922809345247,1.9547476529697978,1.7709674438615257,2.186523997934203,3.341315985721326,2.020361310060359,3.0497516032897627,2.1041397158120976,0.9628316041548374,0.9537465961205508,0.9588831351117242,0.9422907410674985,0.9056843852221685,0.9522809877951898,0.886334156829022,0.9474423431643835
3,24.656748125141547,18.558905217008753,25.37814177719242,19.06661533060463,26.551851717402524,18.847245522426256,33.597149825520106,24.155379241067845,24.657156568089476,18.55898539642733,25.381247353511487,19.0665985749836,26.554911840516336,18.84782153904885,33.60066123694346,24.156443321995162,29.47736214874068,22.713243868986748,29.4261404718009,23.407292670429943,32.969159107675175,23.659631920117548,39.506880452688335,28.057637478241848,29.477209690382512,22.713252658595913,29.427189655199516,23.40705225968133,32.968027525708834,23.65966123262286,39.50752922639079,28.058536858154714,-0.4721318646503503,-0.4115746261456239,-0.47252306114033193,-0.474357175283737,-0.5115834435701285,-0.47368867775151546,-1.3814579500774515,-1.0647221794521906
4,11.973965891498112,1.5070292309747535,15.259526767083775,2.056770524242948,17.8661277546637,2.4383555572322515,17.458178216406495,3.2288359593899267,11.97813219443903,1.507553848337015,15.265838447918615,2.057626531545803,17.882129401742553,2.440010217993634,17.470189609162038,3.231300722049962,11.724907026490394,1.709672421146071,14.76129306048169,2.26838498325886,17.192138735668536,2.7088918787151166,16.803758455375075,3.523140771218647,11.728920798409504,1.7101932430760907,14.766585479416698,2.2691022162238914,17.206307708452833,2.7102962651479303,16.813355153597573,3.5254363689309463,0.48792731458512983,0.9856579980683257,0.16575683963636034,0.9750929456099733,0.11883029191363081,0.9651391138036131,0.03721537113406759,0.9413664353714846
5,3.2112472654494963,0.7343647995029643,4.1993948725908306,0.6918754442337501,6.237478687569349,0.6510582111489012,9.43750297903527,0.990880851036649,3.219180562462335,0.7332394805079429,4.205006125264863,0.6911187866152567,6.264118102910402,0.6461405834297244,9.489307688241148,0.9911715815161988,3.51880606871272,0.8813417867717918,4.685978353276209,0.8399592971926008,6.816763827125594,0.7819992008487282,9.69774519768774,1.256472120226034,3.5263691089929226,0.8803687905374171,4.686999591597842,0.8392046390496437,6.84402654798755,0.7775919262716486,9.752652921046181,1.2560840668904993,0.41481165037747236,0.9465669864209187,0.5122507982180979,0.9598146602481828,0.6180384195242523,0.9696350685275313,0.7648990140421466,0.9552252182224755
6,8.07702747576779,1.4679654716215673,8.5533978484615,1.3831714192411577,10.527487325921486,1.992496199414547,10.476246366190125,2.4726016792763086,8.081379200730442,1.468711097804305,8.56305459111504,1.3849625399454433,10.534395928969676,1.9933326858422444,10.479713835951179,2.4739201397822925,8.284390826601257,1.596958512544496,8.915269115569615,1.5545941651657342,10.319505823109267,2.0711669852316392,10.752614168819132,2.845342883126173,8.288457780786398,1.5976532868137403,8.924018619007661,1.5561834696676555,10.32620578545615,2.071979656411423,10.755852437764151,2.8468176966041923,0.3209389275254648,0.9685758504136437,0.2950701646438477,0.9716383962203633,0.372006649289497,0.950733901911649,0.4788021438333696,0.9178606424140855
7,8.858762444748207,0.5562104918784514,8.699609066306909,0.7367358645310669,9.768978144660126,0.7724800317098951,11.131069548477363,1.2584113184824235,8.863720408278583,0.5564505861856031,8.711665198035467,0.7366191818115,9.786142824107165,0.7744409532060318,11.138723425465589,1.258825076952049,8.903785634072651,0.6895517426062341,8.767342499866102,0.8566862218206729,9.64633920574683,0.8870558988117091,11.165771646797383,1.4523749750107156,8.908563182497813,0.6897243405204705,8.778526755429834,0.8565853585599428,9.662917237256165,0.8892695322876688,11.173298691663854,1.4529757323923427,-0.1182146531104924,0.991572304577109,0.0476929991948718,0.9876728493637892,0.2760321536534699,0.9872683233903511,0.35856159437195545,0.9708867488456028
8,4.047840038559849,1.7983839416970175,3.769284196271954,1.9245689111247375,6.363803892670802,1.9897850700444142,8.065991814969674,2.3995550145567193,4.044358572679214,1.7977397926343075,3.761059865140103,1.9230838493710798,6.34919987216401,1.9872977698984162,8.048104548581113,2.3945471249798285,4.15116510216647,1.94808910868033,4.360699249986297,2.104756235011168,6.687630061586727,2.238793946756204,8.690619066440119,2.737577532675171,4.147894696068161,1.947514631073632,4.352411196949264,2.1032483180919064,6.673518062697423,2.236199248838796,8.67377126019862,2.7331893872141753,0.789781057601177,0.9529617624801537,0.748587688591934,0.9456067633897702,0.6201757139009573,0.9401753994272387,0.1297284320703851,0.9101879612118614
