Case,MAPE Wing CL,MAPE Wing CD,MAPE Canard CL,MAPE Canard CD,MAPE Rotor L1 CT,MAPE Rotor L1 CQ,MAPE Rotor L2 CT,MAPE Rotor L2 CQ,MAPE Rotor L3 CT,MAPE Rotor L3 CQ,MAPE Rotor L4 CT,MAPE Rotor L4 CQ,MAPE Rotor R1 CT,MAPE Rotor R1 CQ,MAPE Rotor R2 CT,MAPE Rotor R2 CQ,MAPE Rotor R3 CT,MAPE Rotor R3 CQ,MAPE Rotor R4 CT,MAPE Rotor R4 CQ,Epsilon Wing CL,Epsilon Wing CD,Epsilon Canard CL,Epsilon Canard CD,Epsilon Rotor L1 CT,Epsilon Rotor L1 CQ,Epsilon Rotor L2 CT,Epsilon Rotor L2 CQ,Epsilon Rotor L3 CT,Epsilon Rotor L3 CQ,Epsilon Rotor L4 CT,Epsilon Rotor L4 CQ,Epsilon Rotor R1 CT,Epsilon Rotor R1 CQ,Epsilon Rotor R2 CT,Epsilon Rotor R2 CQ,Epsilon Rotor R3 CT,Epsilon Rotor R3 CQ,Epsilon Rotor R4 CT,Epsilon Rotor R4 CQ,R2 Wing CL,R2 Wing CD,R2 Canard CL,R2 Canard CD,R2 Rotor L1 CT,R2 Rotor L1 CQ,R2 Rotor L2 CT,R2 Rotor L2 CQ,R2 Rotor L3 CT,R2 Rotor L3 CQ,R2 Rotor L4 CT,R2 Rotor L4 CQ
1,0.7252902996575276,4.782258812874083,0.1505379795438687,0.7265741643268662,18.126145597831044,11.84498443637438,17.537712393091486,12.288975365127053,23.223536182436135,12.828396768244419,22.631163217681323,12.77849629239443,28.112020400900594,12.735807691793916,28.131195644394914,12.656285404738753,26.11537305350147,12.632501725102967,25.749402432141622,12.520325577758209,1.2332751553512018,2.6534472992609377,0.3154578366420432,0.9842004553545352,20.81421306838573,14.64951954228852,19.938055410081787,15.146860328429371,23.051724181247916,13.282238366503776,23.4807289255307,13.236378833468338,27.811092985653797,12.639631443472416,27.551639789429334,12.498828163763694,25.375952813716516,12.329996567251202,25.47529766143658,12.318307503965388,0.9978884928509224,0.9972034812377388,0.9952995955231905,0.9969567925227126,-1.7874073263563268,-0.38197191674605246,-1.9786759466403385,-0.4639978935561244,-1.6916032643618415,-0.11117182482358179,-3.3123245986367262,-0.11554931951000857
2,0.9855976713727609,3.6201197946233687,0.19961239174283824,1.2020455782448802,9.597888048956735,10.462235348080362,9.422822538635799,11.015097729598581,8.556887944038765,10.23556449841802,9.447972489663742,10.273648829621346,15.332797121960118,10.865611433048997,14.287183678729232,10.926370165735753,12.846819782654197,10.948809770487552,18.00868734547139,11.51280376122544,1.0937543367635745,2.2101242112859376,0.3782464080290426,1.4716658880457332,11.66053336870564,12.83199590956698,11.19322521794265,13.367869946462015,9.678361322989444,11.191643739595918,10.93629326688724,11.247575968964005,16.765942972151944,12.546477948886947,15.513573397317248,12.578450803511082,14.990453478042065,12.609404509670094,18.790761672255233,13.12549756554322,0.998800391584225,0.9978229380432431,0.9956592098889899,0.9962962647570066,-0.5991267050781683,-0.9923398620396939,-0.646693008552385,-1.154977164151636,0.2110450213101177,-0.46201996174466586,-0.4585947390750964,-0.4976883091047304
3,2.2804404824650217,0.24323942084775846,0.0900416106180749,0.1583231667686268,17.691166688651432,14.920382760646088,18.719859427032524,15.530753498607028,13.953284908713812,12.825107789949191,13.219947664936111,12.672641349448844,18.2371623432972,12.199751714433711,18.079484328961893,11.915086919109934,18.212098312178423,11.840983339155967,17.620066551351695,11.900745092786783,4.401272027031046,0.3306050630615562,0.19795192544719087,0.26350460438131557,22.387313409160843,18.427528005270645,22.350025683149422,19.30141020369894,14.570411959134393,13.29942781755659,13.322846515180453,13.041186572113494,18.044625062358044,12.177560037570304,16.71460822616202,11.73763722121844,16.750815738844484,11.521592849191425,16.73255679833772,11.700871056790882,0.99392277503435,0.9920317615643798,0.9959027625104716,0.9945233621002124,0.1508714614333998,0.07086317067768155,0.1505231452440976,-0.0024862357978556737,0.7047702983252929,0.534354197475848,0.7291732922361401,0.5539396301305952
4,5.927659379704466,0.20085455968859553,0.20242414590609414,0.20828776401193624,3.121461832844981,8.582663886873872,2.724484883871249,9.422332492794649,3.6181741584167972,10.098233304212574,4.3425927568649225,10.247620274044651,4.382316613799447,9.196114253379465,2.2067179861150703,9.17310216766514,3.1805125299351604,8.944794554370228,5.341674049343272,9.729227100154791,2.398323259885763,0.20898883513967453,0.3783858857168503,0.3038239612633411,3.491680649177014,8.663376580172145,3.021056617996745,9.45193266514823,4.09811242449415,10.328253860964102,4.853190687372068,10.71292314926791,5.273570788737191,9.333837954746537,2.927758243345825,9.200748970848604,3.8642796846554717,8.99190175289648,5.744877250212054,10.066315530453187,0.9989627957226497,0.9971668979496919,0.9946360721780999,0.996954477687233,0.9545868290310088,0.6317367768384967,0.9650568881177014,0.5675557965420208,0.9499311655695604,0.4932323438100671,0.9196897461181326,0.4578714434618778
5,10.459242749844536,1.641775398203714,0.10960138772432117,0.25606234115567905,9.98168004221333,11.7712601569832,8.22458555869905,12.182666189213379,10.424716616520893,12.575584810024665,10.461979334123631,11.968359478875962,17.132879045799807,12.602916189250097,16.696614821084285,12.620923151353955,19.91828910986264,13.451415061174524,17.84476897002204,12.526781307059268,30.447974436445275,3.2703399844805663,0.20485552149095698,0.473679751579665,11.040929765577625,12.377845008492583,10.2087008720963,12.896266787668845,11.684326113369464,12.646813412740974,12.140772273505881,12.248934766992091,17.20503245610204,12.61853199406097,16.908178819479993,12.651509364590762,20.43152383843094,13.444916192083179,21.34914868384144,12.75116328092077,0.7963009348618687,0.5493955396217619,0.9918539464177597,0.9871708619105877,-4.761244427980736,-9.53928202103237,-1.3149252310691346,-8.472817692818234,-0.12220067542064661,-6.941854187971005,0.6315271119252783,-3.255243415787935
6,4.089730893271265,0.5055242905488407,0.09487133156033568,0.26545876233666965,8.310273174487756,10.031321634616038,8.482802879596376,10.583620377636677,8.737535547779444,11.27234447777132,9.160768533396476,11.112329857854633,14.62978809389807,11.018137346312212,14.919632428865803,11.036932373101118,9.783865361614449,10.309688275800303,9.180581885999665,9.894131480904456,13.330905174004398,1.0968032569808441,0.14363999254540896,0.38095220911595296,10.020804981507409,12.669365716815442,10.018053282172243,13.246387202686405,10.38989551487674,11.81820213137064,10.399773915000669,11.866815632046727,15.167430453340405,11.425862607883722,15.127101502591323,11.401404411886732,10.725704307627005,10.57126738229706,11.042624250355747,10.266686909587863,0.9276344604891551,0.8999043386489092,0.9939364231944394,0.9743547141102938,0.006442748659135522,-0.9778165721785703,0.10989005812174668,-1.059167192102736,0.3634103039788319,-0.6040605756242443,0.5124464849353453,-0.42873101763734733
7,3.104716850655448,0.43598536893099377,0.08753013803212273,0.24415527479903706,4.596621366066326,7.855996671633669,4.851255332580752,8.602267418097888,9.660937323583827,7.7768425337272555,13.000938188767025,7.484909622944964,2.572641849429006,8.750341824535543,2.0354829128293335,8.94447998621742,4.633255736180581,8.203638168968103,4.665505422529705,8.278453319240679,11.23323116895964,0.9738655131296968,0.15122323059114945,0.38344562791589537,4.959310072442781,7.915175711286396,4.984893933844005,8.623343286960592,9.797952986961741,7.9419394559948735,13.91135519565396,8.084138244455055,3.2924682352034247,8.818778407883956,2.637115438423553,8.98565760826411,5.081939133637386,8.249389960459395,5.285002765270771,8.626741623349222,0.9442703480688319,0.9087466424312505,0.993110111670602,0.9685064217932478,0.653088806270649,-0.11044290042245453,0.6921402761059651,-0.24902315413913345,0.2530957651040303,-0.020555825954549745,0.00432786086244441,0.09801221592823295
8,0.8461911453792442,3.482560258076122,0.2270231211265771,1.1825052555140183,7.216465605020625,9.507983127917486,6.9968733461887505,10.149311315287681,6.127792874492067,9.967476235971985,6.809179914812584,9.971176358367723,14.231150129281966,10.508905323502866,12.945900643166244,10.554639995265545,11.315895271108484,10.420552272627388,16.019562155183944,10.878317353200364,0.9190724124054177,2.236153361348093,0.4153402248231926,1.4515150166843678,7.42207231812326,9.521219585928598,7.272266565003351,10.103470486988197,6.692114798762823,10.120734538934286,8.114980172585465,10.271385900147497,14.399732262144473,10.540647432650966,12.940882796615735,10.512379266558275,11.54999450681843,10.387752857387076,16.24316421145029,10.930180716319077,0.9992253335391964,0.998055067363281,0.995505395688172,0.996758196103654,0.32798000238169356,-0.12361768672213014,0.30077998773961345,-0.2533790946593817,0.6196661213438863,-0.22257532738313413,0.2411983034181684,-0.2643281037621874
