ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.00130719,0,1275,-0.044066121,0.001289474,-0.005438916,0.001,7.2,-0.5,92.8,0,2.7
10,0.00130719,0.00130719,2.36E-05,1275,-0.043195264,0.001435274,-0.004789844,0.001,7.2,-0.5,92.8,0,2.7
20,0.002614379,0.00130719,0.000183685,1275,-0.021584673,0.001610797,-0.002132676,0.001,7.2,-0.5,92.8,0,2.7
30,0.003921569,0.00130719,0.00016482,1275,-0.016703923,0.001661696,-0.001599878,0.001,7.2,-0.5,92.8,0,2.7
40,0.005228758,0.00130719,8.50E-05,1275,-0.011095377,0.001701097,-0.001038086,0.001,7.2,-0.5,92.8,0,2.7
50,0.006535948,0.00130719,0.00030475,1275,-0.006941018,0.001688987,-0.000654059,0.001,7.2,-0.5,92.8,0,2.7
60,0.007843137,0.00130719,0.000220816,1275,-0.005872723,0.001704866,-0.000548238,0.001,7.2,-0.5,92.8,0,2.7
70,0.009150327,0.00130719,1.49E-05,1275,-0.007101277,0.001742302,-0.000648684,0.001,7.2,-0.5,92.8,0,2.7
80,0.010457516,0.00130719,9.99E-05,1275,-0.009953748,0.001773573,-0.000893218,0.001,7.2,-0.5,92.8,0,2.7
90,0.011764706,0.00130719,5.86E-19,1275,-0.012690605,0.001753466,-0.001151875,0.001,7.2,-0.5,92.8,0,2.7
100,0.013071895,0.00130719,0.000240617,1275,-0.015009557,0.001661408,-0.001437844,0.001,7.2,-0.5,92.8,0,2.7
110,0.014379085,0.00130719,0.000599057,1275,-0.015926654,0.001527651,-0.001659283,0.001,7.2,-0.5,92.8,0,2.7
120,0.015686275,0.00130719,0.001227913,1275,-0.018301349,0.001430125,-0.00203671,0.001,7.2,-0.5,92.8,0,2.7
130,0.016993464,0.00130719,0.001719178,1275,-0.019146042,0.001355926,-0.002247311,0.001,7.2,-0.5,92.8,0,2.7
140,0.018300654,0.00130719,0.001596249,1275,-0.016783338,0.001252621,-0.002132449,0.001,7.2,-0.5,92.8,0,2.7
150,0.019607843,0.00130719,0.001674774,1275,-0.011811528,0.001467144,-0.001281308,0.001,7.2,-0.5,92.8,0,2.7
160,0.020915033,0.00130719,0.001019024,1275,-0.010355959,0.001266597,-0.001301284,0.001,7.2,-0.5,92.8,0,2.7
170,0.022222222,0.00130719,0.000284051,1275,-0.007071178,0.001156595,-0.00097304,0.001,7.2,-0.5,92.8,0,2.7
180,0.023529412,0.00130719,0.00030447,1275,-0.004170889,0.001075326,-0.000617317,0.001,7.2,-0.5,92.8,0,2.7
190,0.024836601,0.00130719,0.000634343,1275,-0.002539763,0.001038145,-0.000389364,0.001,7.2,-0.5,92.8,0,2.7
200,0.026143791,0.00130719,0.000547421,1275,-0.000137828,0.001104704,-1.99E-05,0.001,7.2,-0.5,92.8,0,2.7
210,0.02745098,0.00130719,0.00030062,1275,0.003808934,0.001190771,0.000509091,0.001,7.2,-0.5,92.8,0,2.7
220,0.02875817,0.00130719,0.001322531,1275,0.009837534,0.001687506,0.000927814,0.001,7.2,-0.5,92.8,0,2.7
230,0.030065359,0.00130719,0.002596721,1275,0.021766883,0.002924962,0.001184394,0.001,7.2,-0.5,92.8,0,2.7
240,0.031372549,0.00130719,0.00031283,1275,0.003427502,0.000723703,0.000753767,0.001,7.2,-0.5,92.8,0,2.7
250,0.032679739,0.00130719,0.000166024,1275,0.003474459,0.000717871,0.000770302,0.001,7.2,-0.5,92.8,0,2.7
260,0.033986928,0.00130719,0.000829454,1275,-0.027521288,0.001018181,-0.004301934,0.001,7.2,-0.5,92.8,0,2.7
270,0.035294118,0.00130719,8.24E-19,1275,-0.000484065,0.00152588,-5.05E-05,0.001,7.2,-0.5,92.8,0,2.7
