ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.000839631,0,1985,0.011182703,0.001271928,0.00139928,0.001,3.1,2,92.9,0,5
10,0.000839631,0.000839631,1.93E-06,1985,0.011150379,0.001271132,0.001396109,0.001,3.1,2,92.9,0,5
20,0.001679261,0.000839631,0.000849236,1985,0.01109039,0.001271806,0.001387861,0.001,3.1,2,92.9,0,5
30,0.002518892,0.000839631,0.00157446,1985,0.011177255,0.001282981,0.001386548,0.001,3.1,2,92.9,0,5
40,0.003358522,0.000839631,0.002091793,1985,0.011389136,0.00130222,0.001391959,0.001,3.1,2,92.9,0,5
50,0.004198153,0.000839631,0.002310081,1985,0.011663609,0.001325972,0.00139997,0.001,3.1,2,92.9,0,5
60,0.005037783,0.000839631,0.002184624,1985,0.011955367,0.001350368,0.001409065,0.001,3.1,2,92.9,0,5
70,0.005877414,0.000839631,0.001709449,1985,0.01221193,0.00137247,0.001416124,0.001,3.1,2,92.9,0,5
80,0.006717045,0.000839631,0.000949444,1985,0.012405075,0.001389632,0.001420756,0.001,3.1,2,92.9,0,5
90,0.007556675,0.000839631,1.63E-18,1985,0.012499041,0.00139923,0.0014217,0.001,3.1,2,92.9,0,5
100,0.008396306,0.000839631,0.001018148,1985,0.012496237,0.001399448,0.001421159,0.001,3.1,2,92.9,0,5
110,0.009235936,0.000839631,0.001980124,1985,0.012388794,0.001389331,0.0014192,0.001,3.1,2,92.9,0,5
120,0.010075567,0.000839631,0.002774429,1985,0.012180249,0.001369585,0.001415427,0.001,3.1,2,92.9,0,5
130,0.010915197,0.000839631,0.003318268,1985,0.011877649,0.001341236,0.001409436,0.001,3.1,2,92.9,0,5
140,0.011754828,0.000839631,0.003548614,1985,0.011492123,0.001307637,0.001398728,0.001,3.1,2,92.9,0,5
150,0.012594458,0.000839631,0.003431607,1985,0.011057726,0.001271553,0.001384049,0.001,3.1,2,92.9,0,5
160,0.013434089,0.000839631,0.003028611,1985,0.010554064,0.001236926,0.001357989,0.001,3.1,2,92.9,0,5
170,0.01427372,0.000839631,0.002353912,1985,0.010093555,0.001207734,0.001330127,0.001,3.1,2,92.9,0,5
180,0.01511335,0.000839631,0.001447914,1985,0.009754437,0.001188111,0.001306668,0.001,3.1,2,92.9,0,5
190,0.015952981,0.000839631,0.000261202,1985,0.009770378,0.001184928,0.001312319,0.001,3.1,2,92.9,0,5
200,0.016792611,0.000839631,0.001109578,1985,0.010229052,0.001198748,0.001358087,0.001,3.1,2,92.9,0,5
210,0.017632242,0.000839631,0.002460339,1985,0.011079094,0.001226825,0.001437282,0.001,3.1,2,92.9,0,5
220,0.018471872,0.000839631,0.003468845,1985,0.01216313,0.001263389,0.001532245,0.001,3.1,2,92.9,0,5
230,0.019311503,0.000839631,0.003784004,1985,0.013002458,0.001301232,0.001590343,0.001,3.1,2,92.9,0,5
240,0.020151134,0.000839631,0.003314711,1985,0.013295027,0.001336256,0.001583506,0.001,3.1,2,92.9,0,5
250,0.020990764,0.000839631,0.002405861,1985,0.01333545,0.001362342,0.001557907,0.001,3.1,2,92.9,0,5
260,0.021830395,0.000839631,0.001240243,1985,0.013144529,0.00137876,0.001517318,0.001,3.1,2,92.9,0,5
270,0.022670025,0.000839631,4.32E-19,1985,0.012782969,0.001382804,0.001471266,0.001,3.1,2,92.9,0,5
280,0.023509656,0.000839631,0.001204989,1985,0.01240823,0.001378409,0.001432689,0.001,3.1,2,92.9,0,5
290,0.024349286,0.000839631,0.002304209,1985,0.011995546,0.00136578,0.001397847,0.001,3.1,2,92.9,0,5
300,0.025188917,0.000839631,0.00325912,1985,0.011554693,0.001343676,0.001368624,0.001,3.1,2,92.9,0,5
310,0.026028547,0.000839631,0.003976225,1985,0.011060477,0.001312856,0.00134084,0.001,3.1,2,92.9,0,5
320,0.026868178,0.000839631,0.004427242,1985,0.010520562,0.001274513,0.001313757,0.001,3.1,2,92.9,0,5
330,0.027707809,0.000839631,0.004589729,1985,0.009902464,0.001231533,0.001279727,0.001,3.1,2,92.9,0,5
340,0.028547439,0.000839631,0.004425137,1985,0.009245312,0.001189512,0.001237009,0.001,3.1,2,92.9,0,5
350,0.02938707,0.000839631,0.003988232,1985,0.00858657,0.001151389,0.00118691,0.001,3.1,2,92.9,0,5
360,0.0302267,0.000839631,0.003280773,1985,0.00805792,0.001124472,0.001140498,0.001,3.1,2,92.9,0,5
370,0.031066331,0.000839631,0.002169865,1985,0.007942683,0.001120263,0.001128411,0.001,3.1,2,92.9,0,5
380,0.031905961,0.000839631,0.00035254,1985,0.008736489,0.001153561,0.001205359,0.001,3.1,2,92.9,0,5
390,0.032745592,0.000839631,0.00191949,1985,0.010473646,0.001218335,0.001368206,0.001,3.1,2,92.9,0,5
400,0.033585223,0.000839631,0.003751291,1985,0.012590299,0.001279715,0.001565824,0.001,3.1,2,92.9,0,5
410,0.034424853,0.000839631,0.004341274,1985,0.014003637,0.001324386,0.001682853,0.001,3.1,2,92.9,0,5
420,0.035264484,0.000839631,0.003729013,1985,0.014227148,0.001355616,0.001670327,0.001,3.1,2,92.9,0,5
430,0.036104114,0.000839631,0.002613819,1985,0.014032732,0.0013718,0.001628065,0.001,3.1,2,92.9,0,5
440,0.036943745,0.000839631,0.001316642,1985,0.01365068,0.001382754,0.001571193,0.001,3.1,2,92.9,0,5
450,0.037783375,0.000839631,1.19E-17,1985,0.013167046,0.00138774,0.001510082,0.001,3.1,2,92.9,0,5
460,0.038623006,0.000839631,0.001234131,1985,0.012677901,0.001383552,0.001458384,0.001,3.1,2,92.9,0,5
470,0.039462636,0.000839631,0.002357657,1985,0.012226017,0.001372209,0.001418029,0.001,3.1,2,92.9,0,5
480,0.040302267,0.000839631,0.003298678,1985,0.011721809,0.001351061,0.001380829,0.001,3.1,2,92.9,0,5
490,0.041141898,0.000839631,0.00402934,1985,0.011176353,0.001320281,0.001347268,0.001,3.1,2,92.9,0,5
500,0.041981528,0.000839631,0.004539346,1985,0.010548486,0.00128005,0.001311546,0.001,3.1,2,92.9,0,5
510,0.042821159,0.000839631,0.004824698,1985,0.009804341,0.001232033,0.001266532,0.001,3.1,2,92.9,0,5
520,0.043660789,0.000839631,0.004903999,1985,0.008970152,0.001179344,0.001210541,0.001,3.1,2,92.9,0,5
530,0.04450042,0.000839631,0.004803519,1985,0.008065413,0.001128321,0.001137664,0.001,3.1,2,92.9,0,5
540,0.04534005,0.000839631,0.004450605,1985,0.00723717,0.001087464,0.00105919,0.001,3.1,2,92.9,0,5
550,0.046179681,0.000839631,0.003308134,1985,0.007137082,0.001088632,0.001043422,0.001,3.1,2,92.9,0,5
560,0.047019312,0.000839631,0.000753217,1985,0.008534586,0.001158146,0.001172842,0.001,3.1,2,92.9,0,5
570,0.047858942,0.000839631,0.002285284,1985,0.011014628,0.001246401,0.001406476,0.001,3.1,2,92.9,0,5
580,0.048698573,0.000839631,0.004332218,1985,0.013457956,0.001296845,0.001651624,0.001,3.1,2,92.9,0,5
