T,CL,CD,Lift(N),Drag(N),Vinf,alpha(eff),vVehicle_x,vVehicle_y,vVehicle_z,phi,theta,psi 
0.003,0.25024684257957813,0.01746614791521255,0.25024684257957813,0.01746614791521255,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004,0.24760937787134232,0.017480540918117148,0.24760937787134232,0.017480540918117148,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.24512700236817186,0.01749211072952148,0.24512700236817186,0.01749211072952148,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006,0.2429219535410373,0.01749995453153201,0.2429219535410373,0.01749995453153201,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,0.24112007175250902,0.017503381555961168,0.24112007175250902,0.017503381555961168,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008,0.2397274638960543,0.017503360107623073,0.2397274638960543,0.017503360107623073,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,0.2388040022657722,0.017498310153742994,0.2388040022657722,0.017498310153742994,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000000000000002,0.23861803771489876,0.01748565345342928,0.23861803771489876,0.01748565345342928,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011000000000000003,0.2394127269859818,0.017463971698857574,0.2394127269859818,0.017463971698857574,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012000000000000004,0.2414044899170384,0.017432365219801637,0.2414044899170384,0.017432365219801637,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000005,0.244187279158908,0.017395283489643337,0.244187279158908,0.017395283489643337,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014000000000000005,0.24720602705188077,0.017355419387837686,0.24720602705188077,0.017355419387837686,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015000000000000006,0.24974993711213772,0.01732299056844741,0.24974993711213772,0.01732299056844741,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016000000000000007,0.2514131747611671,0.017304958079997802,0.2514131747611671,0.017304958079997802,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
