ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.000889838,0,1873,0.018235979,0.001068613,0.002715993,0.001,3.7,0,85.9,0,16.7
10,0.000889838,0.000889838,1.54E-05,1873,0.01817136,0.001070533,0.002701516,0.001,3.7,0,85.9,0,16.7
20,0.001779676,0.000889838,0.003105671,1873,0.018288914,0.001126218,0.002584555,0.001,3.7,0,85.9,0,16.7
30,0.002669514,0.000889838,0.005582777,1873,0.019213972,0.00126586,0.002415748,0.001,3.7,0,85.9,0,16.7
40,0.003559352,0.000889838,0.007220323,1873,0.020889689,0.001472325,0.002258127,0.001,3.7,0,85.9,0,16.7
50,0.00444919,0.000889838,0.007858877,1873,0.023141352,0.001714322,0.002148406,0.001,3.7,0,85.9,0,16.7
60,0.005339028,0.000889838,0.007355487,1873,0.025654897,0.001945699,0.002098528,0.001,3.7,0,85.9,0,16.7
70,0.006228866,0.000889838,0.005774309,1873,0.027875038,0.002128767,0.002084046,0.001,3.7,0,85.9,0,16.7
80,0.007118704,0.000889838,0.003215651,1873,0.029759034,0.00228064,0.00207674,0.001,3.7,0,85.9,0,16.7
90,0.008008542,0.000889838,1.20E-18,1873,0.031119427,0.002380965,0.002080169,0.001,3.7,0,85.9,0,16.7
100,0.00889838,0.000889838,0.003471597,1873,0.031638486,0.002415493,0.002084635,0.001,3.7,0,85.9,0,16.7
110,0.009788219,0.000889838,0.006701844,1873,0.031211144,0.00237985,0.002087277,0.001,3.7,0,85.9,0,16.7
120,0.010678057,0.000889838,0.009243874,1873,0.030017141,0.002282507,0.002093039,0.001,3.7,0,85.9,0,16.7
130,0.011567895,0.000889838,0.010787697,1873,0.028246818,0.002134367,0.002106302,0.001,3.7,0,85.9,0,16.7
140,0.012457733,0.000889838,0.011129516,1873,0.026117978,0.001961184,0.002119539,0.001,3.7,0,85.9,0,16.7
150,0.013347571,0.000889838,0.010363524,1873,0.023614795,0.001705761,0.002203363,0.001,3.7,0,85.9,0,16.7
160,0.014237409,0.000889838,0.008359104,1873,0.021704142,0.001459639,0.002366559,0.001,3.7,0,85.9,0,16.7
170,0.015127247,0.000889838,0.005363639,1873,0.020605244,0.00124465,0.002634819,0.001,3.7,0,85.9,0,16.7
180,0.016017085,0.000889838,0.001599643,1873,0.020478066,0.001082776,0.003010027,0.001,3.7,0,85.9,0,16.7
190,0.016906923,0.000889838,0.002484123,1873,0.021079869,0.001024664,0.003274209,0.001,3.7,0,85.9,0,16.7
200,0.017796761,0.000889838,0.005655186,1873,0.021723315,0.001098778,0.003146561,0.001,3.7,0,85.9,0,16.7
210,0.018686599,0.000889838,0.006500939,1873,0.020906392,0.001304053,0.00255155,0.001,3.7,0,85.9,0,16.7
220,0.019576437,0.000889838,0.006022401,1873,0.019466263,0.00153772,0.00201477,0.001,3.7,0,85.9,0,16.7
230,0.020466275,0.000889838,0.006216224,1873,0.020898777,0.001751137,0.00189942,0.001,3.7,0,85.9,0,16.7
240,0.021356113,0.000889838,0.006247983,1873,0.02412587,0.001967372,0.001951716,0.001,3.7,0,85.9,0,16.7
250,0.022245951,0.000889838,0.005230864,1873,0.027005234,0.002137291,0.002010964,0.001,3.7,0,85.9,0,16.7
260,0.023135789,0.000889838,0.003010713,1873,0.029150616,0.002283722,0.002031537,0.001,3.7,0,85.9,0,16.7
270,0.024025627,0.000889838,5.08E-17,1873,0.030488476,0.002378101,0.002040448,0.001,3.7,0,85.9,0,16.7
280,0.024915465,0.000889838,0.003339883,1873,0.030985238,0.002409692,0.002046508,0.001,3.7,0,85.9,0,16.7
290,0.025805303,0.000889838,0.006513599,1873,0.030705615,0.002374104,0.00205844,0.001,3.7,0,85.9,0,16.7
300,0.026695141,0.000889838,0.009069103,1873,0.029681522,0.002277102,0.00207455,0.001,3.7,0,85.9,0,16.7
310,0.02758498,0.000889838,0.010656413,1873,0.028083033,0.002131622,0.002096785,0.001,3.7,0,85.9,0,16.7
320,0.028474818,0.000889838,0.01104554,1873,0.026086247,0.001959699,0.002118568,0.001,3.7,0,85.9,0,16.7
330,0.029364656,0.000889838,0.010315144,1873,0.023703731,0.001699911,0.002219273,0.001,3.7,0,85.9,0,16.7
340,0.030254494,0.000889838,0.008314731,1873,0.021906331,0.00145399,0.002397884,0.001,3.7,0,85.9,0,16.7
350,0.031144332,0.000889838,0.005291762,1873,0.020872704,0.001239934,0.00267917,0.001,3.7,0,85.9,0,16.7
360,0.03203417,0.000889838,0.001514536,1873,0.020734406,0.001081177,0.003052214,0.001,3.7,0,85.9,0,16.7
370,0.032924008,0.000889838,0.002585814,1873,0.021312957,0.001025623,0.003307319,0.001,3.7,0,85.9,0,16.7
380,0.033813846,0.000889838,0.005719555,1873,0.021910494,0.001104425,0.003157446,0.001,3.7,0,85.9,0,16.7
390,0.034703684,0.000889838,0.006552682,1873,0.021092442,0.00130805,0.00256639,0.001,3.7,0,85.9,0,16.7
400,0.035593522,0.000889838,0.006105915,1873,0.019651856,0.001540776,0.002029945,0.001,3.7,0,85.9,0,16.7
410,0.03648336,0.000889838,0.006291806,1873,0.021010634,0.001755011,0.001905371,0.001,3.7,0,85.9,0,16.7
420,0.037373198,0.000889838,0.006289431,1873,0.024188078,0.001970348,0.001953793,0.001,3.7,0,85.9,0,16.7
430,0.038263036,0.000889838,0.005231758,1873,0.026974135,0.002138161,0.002007831,0.001,3.7,0,85.9,0,16.7
440,0.039152874,0.000889838,0.003014918,1873,0.029156902,0.002284293,0.002031466,0.001,3.7,0,85.9,0,16.7
450,0.040042712,0.000889838,3.01E-17,1873,0.030421539,0.002377341,0.002036619,0.001,3.7,0,85.9,0,16.7
460,0.04093255,0.000889838,0.003336983,1873,0.030979466,0.002410128,0.002045756,0.001,3.7,0,85.9,0,16.7
470,0.041822388,0.000889838,0.006506948,1873,0.030710366,0.002374684,0.002058256,0.001,3.7,0,85.9,0,16.7
480,0.042712226,0.000889838,0.009062604,1873,0.029696148,0.002278004,0.00207475,0.001,3.7,0,85.9,0,16.7
490,0.043602064,0.000889838,0.010649241,1873,0.028098686,0.002132592,0.002097,0.001,3.7,0,85.9,0,16.7
500,0.044491902,0.000889838,0.011034204,1873,0.026097651,0.001960294,0.002118851,0.001,3.7,0,85.9,0,16.7
510,0.045381741,0.000889838,0.010303109,1873,0.023708275,0.001699911,0.002219698,0.001,3.7,0,85.9,0,16.7
520,0.046271579,0.000889838,0.008301565,1873,0.021909013,0.001453304,0.002399311,0.001,3.7,0,85.9,0,16.7
530,0.047161417,0.000889838,0.005283794,1873,0.020873487,0.001238769,0.002681791,0.001,3.7,0,85.9,0,16.7
540,0.048051255,0.000889838,0.001511699,1873,0.020739361,0.001079884,0.003056599,0.001,3.7,0,85.9,0,16.7
550,0.048941093,0.000889838,0.002575965,1873,0.021307396,0.001025866,0.003305673,0.001,3.7,0,85.9,0,16.7
560,0.049830931,0.000889838,0.005698891,1873,0.021895565,0.001104329,0.003155569,0.001,3.7,0,85.9,0,16.7
570,0.050720769,0.000889838,0.006535246,1873,0.02108337,0.001307904,0.002565573,0.001,3.7,0,85.9,0,16.7
580,0.051610607,0.000889838,0.006096327,1873,0.019646783,0.001541124,0.002028962,0.001,3.7,0,85.9,0,16.7
590,0.052500445,0.000889838,0.006291256,1873,0.021013425,0.001755459,0.001905138,0.001,3.7,0,85.9,0,16.7
600,0.053390283,0.000889838,0.006298501,1873,0.024203803,0.001971248,0.001954171,0.001,3.7,0,85.9,0,16.7
610,0.054280121,0.000889838,0.005234596,1873,0.026994595,0.002139328,0.002008259,0.001,3.7,0,85.9,0,16.7
620,0.055169959,0.000889838,0.0030025,1873,0.029090059,0.002284615,0.002026524,0.001,3.7,0,85.9,0,16.7
630,0.056059797,0.000889838,7.91E-17,1873,0.030427984,0.002378583,0.002035987,0.001,3.7,0,85.9,0,16.7
640,0.056949635,0.000889838,0.003333016,1873,0.030966222,0.002410527,0.002044544,0.001,3.7,0,85.9,0,16.7
650,0.057839473,0.000889838,0.006498708,1873,0.03069226,0.002375257,0.002056546,0.001,3.7,0,85.9,0,16.7
