ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.00097352,0,1712,0.016985939,0.001116914,0.002420417,0.001,6.3,-0.2,88.3,0,11.3
10,0.00097352,0.00097352,8.76E-06,1712,0.016934137,0.001118086,0.002410505,0.001,6.3,-0.2,88.3,0,11.3
20,0.00194704,0.00097352,0.001912629,1712,0.01703118,0.001149507,0.002358051,0.001,6.3,-0.2,88.3,0,11.3
30,0.002920561,0.00097352,0.003506164,1712,0.017918911,0.001226993,0.002324286,0.001,6.3,-0.2,88.3,0,11.3
40,0.003894081,0.00097352,0.004589808,1712,0.019451811,0.001343915,0.002303606,0.001,6.3,-0.2,88.3,0,11.3
50,0.004867601,0.00097352,0.005027496,1712,0.021418871,0.001486117,0.002293843,0.001,6.3,-0.2,88.3,0,11.3
60,0.005841121,0.00097352,0.004734806,1712,0.023518606,0.001634565,0.002289968,0.001,6.3,-0.2,88.3,0,11.3
70,0.006814642,0.00097352,0.003706033,1712,0.025502161,0.001776226,0.002285067,0.001,6.3,-0.2,88.3,0,11.3
80,0.007788162,0.00097352,0.002062297,1712,0.027135066,0.001887048,0.00228859,0.001,6.3,-0.2,88.3,0,11.3
90,0.008761682,0.00097352,7.69E-19,1712,0.028210033,0.001957738,0.002293344,0.001,6.3,-0.2,88.3,0,11.3
100,0.009735202,0.00097352,0.002217961,1712,0.028697405,0.002027275,0.002252942,0.001,6.3,-0.2,88.3,0,11.3
110,0.010708723,0.00097352,0.004269097,1712,0.028479155,0.002014135,0.002250395,0.001,6.3,-0.2,88.3,0,11.3
120,0.011682243,0.00097352,0.005864336,1712,0.027580339,0.001953723,0.00224676,0.001,6.3,-0.2,88.3,0,11.3
130,0.012655763,0.00097352,0.006802313,1712,0.025999701,0.001842593,0.002245738,0.001,6.3,-0.2,88.3,0,11.3
140,0.013629283,0.00097352,0.006954135,1712,0.02405382,0.001695232,0.002258266,0.001,6.3,-0.2,88.3,0,11.3
150,0.014602804,0.00097352,0.006284468,1712,0.022028232,0.001532517,0.002287676,0.001,6.3,-0.2,88.3,0,11.3
160,0.015576324,0.00097352,0.004871394,1712,0.020212427,0.00136553,0.002355795,0.001,6.3,-0.2,88.3,0,11.3
170,0.016549844,0.00097352,0.002877227,1712,0.01896091,0.001216006,0.002481668,0.001,6.3,-0.2,88.3,0,11.3
180,0.017523364,0.00097352,0.000534663,1712,0.018517276,0.001118103,0.002635819,0.001,6.3,-0.2,88.3,0,11.3
190,0.018496885,0.00097352,0.001788962,1712,0.018752995,0.001081244,0.002760368,0.001,6.3,-0.2,88.3,0,11.3
200,0.019470405,0.00097352,0.003465538,1712,0.019073652,0.001121753,0.002706181,0.001,6.3,-0.2,88.3,0,11.3
210,0.020443925,0.00097352,0.003814461,1712,0.018428284,0.001238914,0.002367358,0.001,6.3,-0.2,88.3,0,11.3
220,0.021417445,0.00097352,0.003409134,1712,0.017666891,0.001366221,0.002058065,0.001,6.3,-0.2,88.3,0,11.3
230,0.022390966,0.00097352,0.003491968,1712,0.018928662,0.001527265,0.00197254,0.001,6.3,-0.2,88.3,0,11.3
240,0.023364486,0.00097352,0.00360262,1712,0.021417819,0.001678526,0.002030801,0.001,6.3,-0.2,88.3,0,11.3
250,0.024338006,0.00097352,0.003105146,1712,0.024072645,0.001820271,0.002104786,0.001,6.3,-0.2,88.3,0,11.3
260,0.025311526,0.00097352,0.00184022,1712,0.026291604,0.001933283,0.002164421,0.001,6.3,-0.2,88.3,0,11.3
270,0.026285047,0.00097352,7.10E-19,1712,0.027665459,0.002002277,0.002199043,0.001,6.3,-0.2,88.3,0,11.3
280,0.027258567,0.00097352,0.002087198,1712,0.028217322,0.002028238,0.002214201,0.001,6.3,-0.2,88.3,0,11.3
290,0.028232087,0.00097352,0.004051512,1712,0.027961532,0.002006657,0.002217727,0.001,6.3,-0.2,88.3,0,11.3
300,0.029205607,0.00097352,0.005597133,1712,0.027043377,0.001938123,0.00222075,0.001,6.3,-0.2,88.3,0,11.3
310,0.030179128,0.00097352,0.006542726,1712,0.025488713,0.001777476,0.002282256,0.001,6.3,-0.2,88.3,0,11.3
320,0.031152648,0.00097352,0.006724593,1712,0.023805352,0.001630096,0.002324243,0.001,6.3,-0.2,88.3,0,11.3
