ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0.0,0.0,0.001,0.0,1800.0,0.0068137157439847,0.0009881153749798,1.097479675893423,1.0,1.0,0.0,93.0,0.0,7.0
10.8,0.001,0.001,1.0510876839307792e-05,1800.0,0.0067972816766157,0.0009876417344144,1.095357699786515,1.0,1.0,0.0,93.0,0.0,7.0
21.6,0.002,0.001,0.0007875520245308,1800.0,0.0068499493833377,0.0009952389944679,1.0954185982938305,1.0,1.0,0.0,93.0,0.0,7.0
32.400000000000006,0.003,0.001,0.0013860415148088,1800.0,0.0070236473733268,0.0010177652696919,1.0983359633972594,1.0,1.0,0.0,93.0,0.0,7.0
43.2,0.004,0.001,0.0017231621022067,1800.0,0.0072896143745893,0.0010519281311474,1.1029062980606097,1.0,1.0,0.0,93.0,0.0,7.0
54.0,0.005,0.001,0.0017623014891308,1800.0,0.0076018049963477,0.0010927562874218,1.1071680442524838,1.0,1.0,0.0,93.0,0.0,7.0
64.80000000000001,0.006,0.001,0.0015041614515868,1800.0,0.0079113234269782,0.0011343609344637,1.1099872990579338,1.0,1.0,0.0,93.0,0.0,7.0
75.6,0.007,0.001,0.0009817697244931,1800.0,0.0081776499907548,0.0011709413420283,1.1115103482890971,1.0,1.0,0.0,93.0,0.0,7.0
86.4,0.008,0.001,0.0002652801679543,1800.0,0.0083642317826356,0.0011973923946258,1.1117565464316836,1.0,1.0,0.0,93.0,0.0,7.0
97.2,0.009,0.001,0.0005453736306677,1800.0,0.0084450614113074,0.0012098763536128,1.1109178754594025,1.0,1.0,0.0,93.0,0.0,7.0
108.0,0.01,0.001,0.0013354685017547,1800.0,0.0084105257176303,0.0012068719440226,1.1091290576370163,1.0,1.0,0.0,93.0,0.0,7.0
118.80000000000004,0.011,0.001,0.0019922382261009,1800.0,0.0082615887472229,0.0011886413646326,1.106197988759399,1.0,1.0,0.0,93.0,0.0,7.0
129.60000000000002,0.012,0.001,0.002422692080177,1800.0,0.0080158997459836,0.0011575667906353,1.1021135697942637,1.0,1.0,0.0,93.0,0.0,7.0
140.40000000000003,0.013,0.001,0.0025666898486867,1800.0,0.0077123422853551,0.0011182311835901,1.0976776676805535,1.0,1.0,0.0,93.0,0.0,7.0
151.20000000000007,0.014,0.001,0.0024013351101971,1800.0,0.0073924178404519,0.0010761129557547,1.0933237393127582,1.0,1.0,0.0,93.0,0.0,7.0
162.00000000000006,0.015,0.001,0.0019413391188474,1800.0,0.0070876254593567,0.001036773343203,1.0880204762552974,1.0,1.0,0.0,93.0,0.0,7.0
172.80000000000007,0.016,0.001,0.0012579482366789,1800.0,0.006841431417039,0.0010055775914781,1.0828081662454692,1.0,1.0,0.0,93.0,0.0,7.0
183.60000000000008,0.017,0.001,0.0004534740326826,1800.0,0.0066708537552776,0.0009865349645616,1.076190290191423,1.0,1.0,0.0,93.0,0.0,7.0
194.4000000000001,0.018,0.001,0.000357662432942,1800.0,0.0065835616895403,0.0009819331025919,1.0670853068044093,1.0,1.0,0.0,93.0,0.0,7.0
205.2000000000001,0.019,0.001,0.001056222082878,1800.0,0.0066130019540306,0.0009930187238413,1.059891343829819,1.0,1.0,0.0,93.0,0.0,7.0
216.0000000000001,0.02,0.001,0.0015415661413559,1800.0,0.0067632935320993,0.0010183220266143,1.0570444015571765,1.0,1.0,0.0,93.0,0.0,7.0
226.80000000000013,0.021,0.001,0.0017510081255816,1800.0,0.0070092352380676,0.0010542235078361,1.058176399160495,1.0,1.0,0.0,93.0,0.0,7.0
237.6000000000001,0.022,0.001,0.0016715143853881,1800.0,0.0073122509206466,0.0010955524018046,1.0622776940948595,1.0,1.0,0.0,93.0,0.0,7.0
248.40000000000012,0.023,0.001,0.0013213639280155,1800.0,0.0076367459549805,0.0011367462371826,1.0692147711740687,1.0,1.0,0.0,93.0,0.0,7.0
259.20000000000016,0.024,0.001,0.0007417830044843,1800.0,0.0079381571372012,0.0011720270062004,1.077958904310185,1.0,1.0,0.0,93.0,0.0,7.0
270.00000000000017,0.025,0.001,1.0439231169825277e-17,1800.0,0.0081670911610222,0.0011961007364926,1.0867252977122244,1.0,1.0,0.0,93.0,0.0,7.0
280.8000000000002,0.026,0.001,0.0008079852381619,1800.0,0.0082873950995872,0.0012055407653778,1.094098128686246,1.0,1.0,0.0,93.0,0.0,7.0
291.6000000000002,0.027,0.001,0.0015667950512115,1800.0,0.0082768755650128,0.0011990458380277,1.098628274040893,1.0,1.0,0.0,93.0,0.0,7.0
302.40000000000026,0.028,0.001,0.0021646204089956,1800.0,0.0081362115372601,0.0011772766734827,1.0999269019452624,1.0,1.0,0.0,93.0,0.0,7.0
313.20000000000016,0.029,0.001,0.0025233911106169,1800.0,0.0079002975754304,0.0011437152719614,1.0993745050464565,1.0,1.0,0.0,93.0,0.0,7.0
324.0000000000002,0.03,0.001,0.0025912693047462,1800.0,0.0076100133455976,0.0011034766002591,1.0975957629393531,1.0,1.0,0.0,93.0,0.0,7.0
