ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.001144689,0,1456,0.01943314,0.001468433,0.002106245,0.001,-1.5,0.7,88.7,0,10
10,0.001144689,0.001144689,1.42E-05,1456,0.01935814,0.001463807,0.002104747,0.001,-1.5,0.7,88.7,0,10
20,0.002289377,0.001144689,0.002276582,1456,0.01997701,0.001499607,0.002120182,0.001,-1.5,0.7,88.7,0,10
30,0.003434066,0.001144689,0.004195524,1456,0.022533121,0.001625168,0.002206699,0.001,-1.5,0.7,88.7,0,10
40,0.004578755,0.001144689,0.00537769,1456,0.026110601,0.001804832,0.002302503,0.001,-1.5,0.7,88.7,0,10
50,0.005723443,0.001144689,0.005559086,1456,0.029471627,0.00199889,0.00234658,0.001,-1.5,0.7,88.7,0,10
60,0.006868132,0.001144689,0.004919052,1456,0.032274812,0.002180612,0.002355621,0.001,-1.5,0.7,88.7,0,10
70,0.008012821,0.001144689,0.003685378,1456,0.034360753,0.002330546,0.002346524,0.001,-1.5,0.7,88.7,0,10
80,0.009157509,0.001144689,0.001993166,1456,0.035896118,0.002447651,0.002334093,0.001,-1.5,0.7,88.7,0,10
90,0.010302198,0.001144689,7.30E-19,1456,0.037013146,0.002525575,0.002332469,0.001,-1.5,0.7,88.7,0,10
100,0.011446886,0.001144689,0.002079374,1456,0.037266063,0.002549276,0.002326573,0.001,-1.5,0.7,88.7,0,10
110,0.012591575,0.001144689,0.003987461,1456,0.036463055,0.002512116,0.002310114,0.001,-1.5,0.7,88.7,0,10
120,0.013736264,0.001144689,0.00546235,1456,0.034485314,0.002409092,0.002278248,0.001,-1.5,0.7,88.7,0,10
130,0.014880952,0.001144689,0.006304681,1456,0.031306374,0.002243216,0.00222117,0.001,-1.5,0.7,88.7,0,10
140,0.016025641,0.001144689,0.006464214,1456,0.027354684,0.002033376,0.002141087,0.001,-1.5,0.7,88.7,0,10
150,0.01717033,0.001144689,0.006077319,1456,0.022798783,0.001792573,0.002024208,0.001,-1.5,0.7,88.7,0,10
160,0.018315018,0.001144689,0.005278835,1456,0.018095546,0.001549144,0.001859088,0.001,-1.5,0.7,88.7,0,10
170,0.019459707,0.001144689,0.004342627,1456,0.013526634,0.001316931,0.001634733,0.001,-1.5,0.7,88.7,0,10
180,0.020604396,0.001144689,0.003534713,1456,0.009010684,0.001107045,0.001295426,0.001,-1.5,0.7,88.7,0,10
190,0.021749084,0.001144689,0.002352919,1456,0.006983811,0.001022242,0.001087323,0.001,-1.5,0.7,88.7,0,10
200,0.022893773,0.001144689,0.000523072,1456,0.008315912,0.001109434,0.001192967,0.001,-1.5,0.7,88.7,0,10
210,0.024038462,0.001144689,0.002354922,1456,0.013934704,0.001380848,0.001606098,0.001,-1.5,0.7,88.7,0,10
220,0.02518315,0.001144689,0.005010177,1456,0.021963678,0.001685821,0.002073547,0.001,-1.5,0.7,88.7,0,10
230,0.026327839,0.001144689,0.005902532,1456,0.02851306,0.001933326,0.002347247,0.001,-1.5,0.7,88.7,0,10
240,0.027472527,0.001144689,0.005332486,1456,0.032845954,0.002151764,0.002429446,0.001,-1.5,0.7,88.7,0,10
250,0.028617216,0.001144689,0.004021728,1456,0.036145349,0.002346082,0.00245205,0.001,-1.5,0.7,88.7,0,10
260,0.029761905,0.001144689,0.002207628,1456,0.038963385,0.002507065,0.002473496,0.001,-1.5,0.7,88.7,0,10
270,0.030906593,0.001144689,2.45E-17,1456,0.040690885,0.002608655,0.002482565,0.001,-1.5,0.7,88.7,0,10
280,0.032051282,0.001144689,0.002329705,1456,0.040902666,0.002636247,0.002469367,0.001,-1.5,0.7,88.7,0,10
290,0.033195971,0.001144689,0.004432411,1456,0.039604969,0.002590228,0.002433503,0.001,-1.5,0.7,88.7,0,10
300,0.034340659,0.001144689,0.006013368,1456,0.03689951,0.002468159,0.0023794,0.001,-1.5,0.7,88.7,0,10
310,0.035485348,0.001144689,0.006915241,1456,0.033077292,0.002286764,0.002302124,0.001,-1.5,0.7,88.7,0,10
320,0.036630037,0.001144689,0.007127183,1456,0.028499416,0.002061217,0.002200556,0.001,-1.5,0.7,88.7,0,10
330,0.037774725,0.001144689,0.006736612,1456,0.023329528,0.001803457,0.002058829,0.001,-1.5,0.7,88.7,0,10
340,0.038919414,0.001144689,0.005913244,1456,0.018231733,0.0015487,0.001873617,0.001,-1.5,0.7,88.7,0,10
350,0.040064103,0.001144689,0.004869055,1456,0.013468779,0.001311531,0.001634443,0.001,-1.5,0.7,88.7,0,10
360,0.041208791,0.001144689,0.003794045,1456,0.009187624,0.001116643,0.001309511,0.001,-1.5,0.7,88.7,0,10
370,0.04235348,0.001144689,0.002297911,1456,0.007487153,0.001049246,0.001135689,0.001,-1.5,0.7,88.7,0,10
380,0.043498168,0.001144689,0.00020257,1456,0.009111927,0.001144625,0.001266972,0.001,-1.5,0.7,88.7,0,10
390,0.044642857,0.001144689,0.002862198,1456,0.015045685,0.001408356,0.001700277,0.001,-1.5,0.7,88.7,0,10
