ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0.0,0.001,0.0,2000,0.007867082,0.001012619,1.236481321,1,1,0,93,0,0.0
12,0.001,0.001,1.16e-05,2000,0.007850844,0.001012244,1.234386751,1,1,0,93,0,0.0
24,0.002,0.001,1.71e-05,2000,0.007842728,0.001011978,1.233434954,1,1,0,93,0,0.0
36,0.003,0.001,1.26e-05,2000,0.007845964,0.001011954,1.233972918,1,1,0,93,0,0.0
48,0.004,0.001,1.1e-07,2000,0.007850977,0.001012028,1.234671657,1,1,0,93,0,0.0
60,0.005,0.001,5.8e-06,2000,0.007844472,0.001011938,1.233758342,1,1,0,93,0,0.0
72,0.006,0.001,4.15e-06,2000,0.007826246,0.001011618,1.231280255,1,1,0,93,0,0.0
84,0.007,0.001,1.19e-06,2000,0.007804577,0.001011196,1.228384638,1,1,0,93,0,0.0
96,0.008,0.001,1.04e-06,2000,0.007783581,0.001010759,1.225608609,1,1,0,93,0,0.0
108,0.009,0.001,2.89e-06,2000,0.007763562,0.001010322,1.222986111,1,1,0,93,0,0.0
120,0.01,0.001,4.66e-06,2000,0.007744796,0.001009895,1.220545008,1,1,0,93,0,0.0
132,0.011,0.001,6.37e-06,2000,0.007727128,0.001009478,1.218263794,1,1,0,93,0,0.0
144,0.012,0.001,7.82e-06,2000,0.007710894,0.001009086,1.216177241,1,1,0,93,0,0.0
156,0.013,0.001,1.63e-05,2000,0.007690342,0.001008612,1.213505175,1,1,0,93,0,0.0
168,0.014,0.001,4.3e-05,2000,0.007653006,0.001007748,1.20864888,1,1,0,93,0,0.0
180,0.015,0.001,6.99e-05,2000,0.007612222,0.00100663,1.203542797,1,1,0,93,0,0.0
192,0.016,0.001,7.94e-05,2000,0.007597334,0.001006069,1.201859603,1,1,0,93,0,0.0
204,0.017,0.001,6.94e-05,2000,0.007627345,0.001006597,1.205973486,1,1,0,93,0,0.0
216,0.018,0.001,4.01e-05,2000,0.007684074,0.001007832,1.213454805,1,1,0,93,0,0.0
228,0.019,0.001,5.6e-06,2000,0.007728295,0.001008908,1.219136852,1,1,0,93,0,0.0
240,0.02,0.001,9.9e-06,2000,0.00773581,0.001009284,1.219867016,1,1,0,93,0,0.0
252,0.021,0.001,8.21e-06,2000,0.00771384,0.00100898,1.216768948,1,1,0,93,0,0.0
264,0.022,0.001,2.47e-06,2000,0.007681551,0.00100836,1.212420816,1,1,0,93,0,0.0
276,0.023,0.001,1.91e-06,2000,0.007650787,0.001007733,1.208316811,1,1,0,93,0,0.0
288,0.024,0.001,5.15e-06,2000,0.007625245,0.001007155,1.204974179,1,1,0,93,0,0.0
300,0.025,0.001,8.59e-06,2000,0.007601824,0.001006604,1.201930721,1,1,0,93,0,0.0
312,0.026,0.001,1.44e-05,2000,0.007575345,0.00100595,1.198522043,1,1,0,93,0,0.0
324,0.027,0.001,2.36e-05,2000,0.007541086,0.001005083,1.19413178,1,1,0,93,0,0.0
336,0.028,0.001,4.61e-05,2000,0.00748562,0.001003706,1.186974329,1,1,0,93,0,0.0
348,0.029,0.001,9.57e-05,2000,0.00739715,0.001001398,1.175648989,1,1,0,93,0,0.0
360,0.03,0.001,0.000123654,2000,0.007335873,0.000999613,1.167992638,1,1,0,93,0,0.0
372,0.031,0.001,0.000122205,2000,0.007340208,0.000999404,1.168926524,1,1,0,93,0,0.0
384,0.032,0.001,9.66e-05,2000,0.007419823,0.001001263,1.179411496,1,1,0,93,0,0.0
396,0.033,0.001,5.08e-05,2000,0.00752992,0.001003936,1.193725978,1,1,0,93,0,0.0
408,0.034,0.001,1.57e-06,2000,0.0076128,0.001006051,1.204326908,1,1,0,93,0,0.0
420,0.035,0.001,1.9e-05,2000,0.007633396,0.001006868,1.206605114,1,1,0,93,0,0.0
432,0.036,0.001,1.5e-05,2000,0.00760623,0.001006572,1.202664962,1,1,0,93,0,0.0
444,0.037,0.001,4.6e-06,2000,0.007560908,0.001005697,1.196539176,1,1,0,93,0,0.0
456,0.038,0.001,3.66e-06,2000,0.007516698,0.001004748,1.190666551,1,1,0,93,0,0.0
468,0.039,0.001,1.07e-05,2000,0.007482032,0.001003905,1.186170177,1,1,0,93,0,0.0
480,0.04,0.001,1.91e-05,2000,0.007448307,0.001003041,1.181840815,1,1,0,93,0,0.0
492,0.041,0.001,3.24e-05,2000,0.00740877,0.001001978,1.176814352,1,1,0,93,0,0.0
