Alpha,Cl,Cd,Cm
-20.0,-0.3072159373441449,0.2165039925072494,-0.010719885213154886
-19.0,-0.26755217711265544,0.20772168349171163,-0.017578135148532202
-18.0,-0.2284609112725287,0.19927347839700035,-0.023942934691700266
-17.0,-0.19027614716794553,0.19119074803144392,-0.029766792597195686
-16.0,-0.15340426864402498,0.18351460309077064,-0.03499208904436705
-15.0,-0.11832715482764357,0.17628356345108392,-0.03955256812752321
-14.0,-0.08562244560845855,0.16953500682885192,-0.04337176716164895
-13.0,-0.05595778918043458,0.1633017161221254,-0.04636553651053506
-12.0,-0.030119216376989864,0.15759432146552188,-0.048446416282701486
-11.0,-0.00892056372564068,0.15238070059014944,-0.04954853388053752
-10.0,0.007026824477988958,0.1475682092523299,-0.04967819929497728
-9.0,0.017564318796703976,0.14296331968468212,-0.04897865248344673
-8.0,0.022524879216520043,0.1383948405110144,-0.04758054720754614
-7.0,0.02115365528260482,0.1338163963803399,-0.045484829928779585
-6.0,0.01300956309886227,0.129167523973098,-0.04279227553379964
-5.0,-0.002473540192222195,0.12438480393152283,-0.03959535023962486
-4.0,-0.02622216366063744,0.11935721336615153,-0.03591681913406364
-3.0,-0.05968566450720408,0.11387698279976666,-0.03163365675884236
-2.0,-0.10443627747401499,0.10763151277036503,-0.026393169088915286
-1.0,-0.15784145381772932,0.10061054071764042,-0.019676347877546855
0.0,-0.1812859888247009,0.0959655177466778,-0.014718763871564795
1.0,-0.15211870495096028,0.09622982050674281,-0.014220433925011784
2.0,-0.10531871116658968,0.09905353673472454,-0.014802285895290888
3.0,-0.05353459869783535,0.1032797837348434,-0.015826422631909916
4.0,-0.00023405568847658964,0.10849577551871586,-0.017261392789656646
5.0,0.05336609632080833,0.11449269510151072,-0.019130213039787198
6.0,0.10670375644391047,0.1211362669045314,-0.02144392746350526
7.0,0.15954119105336198,0.12832775201602623,-0.024212254504637435
8.0,0.2117805211140524,0.1359944962957421,-0.027443729846924128
9.0,0.26333586113210156,0.1440822298268957,-0.03113971443241393
10.0,0.3141487574974105,0.15255210315868994,-0.03530008794182309
11.0,0.3642073671284355,0.16137392607676862,-0.03992521884469957
12.0,0.413483421468956,0.17052415596661452,-0.045010905656587656
13.0,0.4619700667615568,0.17998574398341546,-0.050545975300320484
14.0,0.5096397591885458,0.18974622252912435,-0.05651377420451247
15.0,0.5565143738527251,0.19978091744222426,-0.06289612672484451
16.0,0.6026068829994993,0.21008431919386425,-0.06967530739599895
17.0,0.647853060899002,0.22072694154966496,-0.0768200951138717
18.0,0.692222667050035,0.23173884589626237,-0.08431284087654475
19.0,0.7357401857031046,0.24302183247382192,-0.09214925557098132
20.0,0.7783408334959956,0.254557256204275,-0.10031746940489587
