Alpha,Cl,Cd,Cm
-20.0,-0.28651469168235943,0.20999725374421563,-0.01270104099624684
-19.0,-0.24631697143845466,0.2004442131642984,-0.019355873452163882
-18.0,-0.2067209708643333,0.19124116615544107,-0.025519313123714246
-17.0,-0.16807489765420158,0.182424665618621,-0.031142552467217442
-16.0,-0.130802333169232,0.174033794689307,-0.03616568853838726
-15.0,-0.09546006765778978,0.16610605539550927,-0.040513579984605766
-14.0,-0.06270900750806462,0.15868864780521347,-0.044099069672056894
-13.0,-0.033291613270923386,0.15188057492389306,-0.04682817246543209
-12.0,-0.008166273911685493,0.14560147646702276,-0.048599129099371176
-11.0,0.011710829896611688,0.1398162596861634,-0.049340682981949324
-10.0,0.025726114026286506,0.13442846704492895,-0.04908592340003797
-9.0,0.03378960348501361,0.12926566124962663,-0.04800963457388294
-8.0,0.03507014215424471,0.12430293515724754,-0.046082599186170074
-7.0,0.028938309399492337,0.11952162037818004,-0.04337626391455886
-6.0,0.01509367471519302,0.11482994756956913,-0.04009321992210691
-5.0,-0.007072464039573755,0.11005349753809388,-0.036421282058882
-4.0,-0.03920513434055163,0.10491024155305305,-0.03237406803753913
-3.0,-0.08456330039688348,0.09893275440900477,-0.027643354427586933
-2.0,-0.14723299525482644,0.09145863184034787,-0.021371776958399504
-1.0,-0.1880491265260361,0.0852000832620552,-0.016740956147240953
0.0,-0.14950237535698357,0.08589324122015644,-0.018350116405552255
1.0,-0.09556443918221513,0.08932503958707477,-0.01976038345244181
2.0,-0.039698968879958677,0.09404176500744825,-0.02108323488426886
3.0,0.01591946371247823,0.09968703465766235,-0.02259319273356929
4.0,0.07061708681158387,0.10608964901393743,-0.024409164728377036
5.0,0.12418710011588188,0.11313245345636509,-0.02658873095713252
6.0,0.17667284165128927,0.120716746048175,-0.029168419413058613
7.0,0.22817468992643145,0.12876262108115136,-0.03216508292699713
8.0,0.2787994140815164,0.13720803077431928,-0.03558863514691761
9.0,0.32864506220855805,0.1460101536938881,-0.03945088205073645
10.0,0.3777323251223702,0.15514256533237272,-0.043755451948654926
11.0,0.42588963767456856,0.16468563068616127,-0.04848250486633593
12.0,0.4732060463467491,0.17458537309379818,-0.053644960205975145
13.0,0.5197067702891508,0.18480877861430578,-0.059242461638481604
14.0,0.565399034349874,0.19534989418212942,-0.06526253308025097
15.0,0.610275027164735,0.2061840475507395,-0.07168549970664809
16.0,0.6543363087593262,0.2173148492431401,-0.0784907450193934
17.0,0.6975498761038892,0.2287342028335301,-0.08565402233832903
18.0,0.7399017644664426,0.2404387206945032,-0.09316114074048751
19.0,0.7813589568192132,0.2524277171853847,-0.10099942156200409
20.0,0.8218651846791146,0.264704509273222,-0.10915960274192182
