Alpha,Cl,Cd,Cm
-20.0,-0.3797065543701201,0.21569984248590293,0.009046496758470888
-19.0,-0.33653510066415615,0.20420882283585207,0.0009331577704811793
-18.0,-0.2934298146312156,0.19300958259221201,-0.0067938901530162
-17.0,-0.25064915918104436,0.18213807187885267,-0.014099726766947339
-16.0,-0.2085167208956995,0.1716288233483445,-0.02094123415643144
-15.0,-0.1674140808283219,0.1615140682464077,-0.02726916268329552
-14.0,-0.12784405430824575,0.15183071900532577,-0.03301635851362481
-13.0,-0.09045238004214685,0.14262049098037263,-0.03809843808218676
-12.0,-0.05605027151149142,0.13393222518483003,-0.04241110482859531
-11.0,-0.025705735653381735,0.12581682379805406,-0.045816323433052766
-10.0,-0.0008439232473260081,0.11835545039698184,-0.04812901348841574
-9.0,0.016803823576416493,0.11160768244495366,-0.049132326603838636
-8.0,0.025457744907224276,0.10555235766092672,-0.04865873047154304
-7.0,0.024618063668524648,0.1000610010733019,-0.04687259536762662
-6.0,0.013664588393446885,0.09497857533679245,-0.043984490674350715
-5.0,-0.008592935285618475,0.09003901971619223,-0.04024976510560409
-4.0,-0.04487393777193699,0.08476294215202042,-0.035805648283294356
-3.0,-0.10228546314559964,0.07835491191740267,-0.030125637536320145
-2.0,-0.18150570499682933,0.07001090269166706,-0.023344063669820492
-1.0,-0.1353817704571276,0.06931443815256288,-0.028616714926554394
0.0,-0.07046946295499193,0.07239775290569882,-0.030080317974408924
1.0,-0.007323864029222921,0.07662516562022927,-0.030855037162923902
2.0,0.05398063533349334,0.08175396919530148,-0.031715231204855164
3.0,0.113225354950879,0.0876936184938543,-0.03284983472482499
4.0,0.17026379926935334,0.09438438287994215,-0.03432586452776019
5.0,0.225075123362465,0.10176873722882382,-0.036183326407527965
6.0,0.27773349402658226,0.10977896170607457,-0.038447398827028384
7.0,0.328527919136585,0.11834389704035779,-0.04115257381457968
8.0,0.3776953774043769,0.1274461359216076,-0.04431389102345301
9.0,0.4255138873573349,0.1370197251328757,-0.047948526950914915
10.0,0.47226925217057436,0.14700300210682715,-0.05208667439919618
11.0,0.5181549932981498,0.1573730077528287,-0.05675697141411092
12.0,0.5631062008653148,0.16812792516563782,-0.06195731765249447
13.0,0.6071289275805991,0.17928456946022733,-0.06768763065228617
14.0,0.6502960218610255,0.190852547184055,-0.07395065194585546
15.0,0.6926407081298402,0.2028216522046912,-0.08072779890827435
16.0,0.7341767784377891,0.2152088260330234,-0.08799603968427433
17.0,0.7748904183809231,0.22803005160670653,-0.09573015493547314
18.0,0.8148080126729337,0.24130270672070844,-0.10391185383809637
19.0,0.8539365401211803,0.2550352289731723,-0.1125173064173021
20.0,0.8922835288463228,0.2692159927547622,-0.12151352743627077
