Alpha,Cl,Cd,Cm
-20.0,-0.33574720368165145,0.21179111560050395,0.00016375998370325587
-19.0,-0.2928840437484367,0.20105329438939845,-0.0075463755016968205
-18.0,-0.2503056630675469,0.1906485729420309,-0.014823124533377887
-17.0,-0.20831152634208736,0.18061130413024043,-0.02162449042758414
-16.0,-0.1672746512125111,0.17098031340217573,-0.027897517713060847
-15.0,-0.1276950439401148,0.16179626539946063,-0.033570886086218686
-14.0,-0.09018997870383552,0.15311243762025745,-0.038558076778036784
-13.0,-0.0555419905636804,0.14498398881502195,-0.04275070568064263
-12.0,-0.02473864296712814,0.13746544266673535,-0.04601369938906685
-11.0,0.0009111288219867081,0.13061502807207084,-0.04817497259108561
-10.0,0.019983239064079002,0.12447495935896356,-0.04906533802807695
-9.0,0.0312314598488756,0.1189200718709177,-0.04861403086214985
-8.0,0.03464602876069386,0.11376199992536143,-0.04704291511646018
-7.0,0.029870572004488085,0.10890588932922834,-0.04449499761919856
-6.0,0.01644969137698564,0.10425200401388628,-0.04117615653027135
-5.0,-0.0061201506747413,0.0995547478696522,-0.03737995272341832
-4.0,-0.039902367882545524,0.09443991200159761,-0.03318901236625416
-3.0,-0.0898249651930695,0.0882914122818466,-0.028226204181927932
-2.0,-0.16242850680045173,0.0801492669061432,-0.021517755737471028
-1.0,-0.16484739090264897,0.07597900556553232,-0.02331567820049707
0.0,-0.10262091540786862,0.07865585850930694,-0.026873739758171755
1.0,-0.04006152229829008,0.08300193496918618,-0.028891974429159653
2.0,0.02075667586053124,0.08838251445537491,-0.030684907678763234
3.0,0.07961132674919812,0.09461419746783994,-0.03260767216724896
4.0,0.13653935475782444,0.10158280651240306,-0.03479498284296867
5.0,0.19168679574659975,0.10918686114197454,-0.03731051401842581
6.0,0.24525220635734762,0.11733535336720423,-0.040193392982913446
7.0,0.2975148194665335,0.12595228529045632,-0.04348119309732907
8.0,0.3486173089737449,0.13500727137577442,-0.04718951165580333
9.0,0.398608041797254,0.14451152179322727,-0.051324741914712715
10.0,0.44770337291267576,0.15438614909727186,-0.055923057085971124
11.0,0.49591135549782217,0.16462062028204605,-0.0609930438510185
12.0,0.5432181745520271,0.1752056072708236,-0.06653650482601668
13.0,0.5896105747569926,0.1861448547952064,-0.07254428659980745
14.0,0.6351937943646297,0.19743746807819273,-0.07901493942791715
15.0,0.6799472325863302,0.209080019197434,-0.08592303457886467
16.0,0.7238703129150076,0.22106206353182148,-0.0932474275761501
17.0,0.7669243497854425,0.23338020918127073,-0.10096865964839512
18.0,0.809057925742286,0.24605639700030574,-0.10907109571403556
19.0,0.8502422308000911,0.25910541136297705,-0.1175507428403228
20.0,0.8904425318016572,0.27253784822376004,-0.12639756904634478
