Alpha,Cl,Cd,Cm
-20.0,-0.34102621399216276,0.21583280364665597,-0.003092745038741107
-19.0,-0.2989308634334359,0.20485250257237608,-0.010596209352190477
-18.0,-0.25718786336749905,0.1942034790672438,-0.017632976801492582
-17.0,-0.21611060130796458,0.18391073683233852,-0.024158048477095424
-16.0,-0.17606990524372818,0.17401432500080136,-0.030118903953126337
-15.0,-0.13751955941758143,0.16455180020134638,-0.03545361636311887
-14.0,-0.10101782720792343,0.15555969736372807,-0.0400850892580482
-13.0,-0.06727026177675985,0.14707173078908212,-0.0439193727058128
-12.0,-0.03710012257972281,0.13912753354831328,-0.04685334885504285
-11.0,-0.011473259459541248,0.13175009449968425,-0.04877680539504746
-10.0,0.008560697108852319,0.12494387903301327,-0.049600443504801514
-9.0,0.02225569694306886,0.11870859867530402,-0.049335402671482835
-8.0,0.02918769841369796,0.11295676049325427,-0.04810111088535264
-7.0,0.027891299421308573,0.10774088459387125,-0.04575574349347175
-6.0,0.017692369987300397,0.1029862697244319,-0.04245246170453437
-5.0,-0.0014980122426627438,0.09842090305119383,-0.03857608026411149
-4.0,-0.030795940701392282,0.09364758750075292,-0.034387131795656785
-3.0,-0.07402247486566604,0.08808973835771225,-0.029728101677547743
-2.0,-0.13851403872545995,0.08071654789375034,-0.023817544869237654
-1.0,-0.17667584181567822,0.07347872772718626,-0.023459785864914692
0.0,-0.10951064932551677,0.07548496545359164,-0.029510957569947188
1.0,-0.043830282360247275,0.07961462111598083,-0.03198478123825327
2.0,0.018782932374029435,0.08477473098044232,-0.033807343918834505
3.0,0.07873455379922495,0.09078095757576736,-0.03560546833604696
4.0,0.13615567195624373,0.09753324892905256,-0.037584686851579396
5.0,0.19124742077116882,0.10494669349512611,-0.03984239813000303
6.0,0.24431991446657855,0.11293843857521096,-0.04244070100207602
7.0,0.2956654959289955,0.12142665259028382,-0.045416008528131255
8.0,0.3454870121533206,0.1304262211188845,-0.048785037240473936
9.0,0.39413248265086936,0.1398449176986279,-0.052583707118998936
10.0,0.44176974556544635,0.14963351054514729,-0.05682758107933092
11.0,0.4885075256336102,0.15977978946790103,-0.061529668476411344
12.0,0.5343732537899015,0.17028571813120413,-0.0666961308847394
13.0,0.5793490088096602,0.1811449240952355,-0.07232790405120947
14.0,0.6234378386304706,0.19237427824958964,-0.07842248023809442
15.0,0.6666172750881727,0.20398725816297802,-0.08497109787687658
16.0,0.7088787753768383,0.21599352498731134,-0.09195788685540453
17.0,0.750256470981047,0.2284026596456338,-0.09937152074551919
18.0,0.7907620091596715,0.2412050669523501,-0.10719097863077287
19.0,0.8303895314964573,0.2544022069407596,-0.11539488115656511
20.0,0.8691303313156898,0.2680087037057355,-0.12396281028771915
