T,CL,CD,Lift(N),Drag(N),Vinf,alpha(eff),vVehicle_x,vVehicle_y,vVehicle_z,phi,theta,psi 
0.0035406250000000004,0.3826562551421685,0.04532868671332429,8.825652910841706,1.0454690089606649,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.004720833333333334,0.254004905258473,0.03523507708886757,5.85841496470411,0.8126681754034313,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.005901041666666667,0.27804101626973843,0.037371101446827815,6.412788165876726,0.8619338265959268,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.007081250000000001,0.2815125952761431,0.03801292662240266,6.492857290453583,0.8767369982491879,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.008261458333333334,0.317388602681331,0.04152269166502733,7.320307998314972,0.9576868524552883,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.009441666666666668,0.33893467412911904,0.043858164351492514,7.817250477720473,1.0115526158826618,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.010621875000000001,0.3682197052343591,0.04677535994535045,8.492685718997338,1.0788353414057594,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.011802083333333335,0.39074544996041544,0.0491019770756703,9.012223559654181,1.1324968586883988,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.012982291666666668,0.4145568220616364,0.051453095808672154,9.56141334205614,1.1867234853560928,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.014162500000000001,0.435016127758442,0.05348687140450209,10.033290460097048,1.2336308526501845,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.015342708333333335,0.45464658845724915,0.05537022213415525,10.486050947556537,1.2770687936897835,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.01652291666666667,0.4729112639498003,0.05711616128057828,10.907310718591832,1.3173374491807435,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.017703125,0.4901054519376603,0.058736353960788856,11.303880572672059,1.3547058654866844,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.018883333333333335,0.505663871832886,0.06016725602107592,11.66272277632395,1.3877084487812132,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.02006354166666667,0.5202732999780114,0.06147067491516602,11.999677263026003,1.4177707373289294,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.021243750000000006,0.5348347358005787,0.06276811828517899,12.335524846141373,1.4476952053111736,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.02242395833333334,0.5480899527630142,0.06394568274622645,12.641245561787047,1.4748547645074186,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.023604166666666676,0.5606165539479294,0.06502481088586501,12.930161351676658,1.499743970625933,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.02478437500000001,0.5722042934264423,0.06599943347931898,13.197423065772032,1.5222228419714265,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.025964583333333346,0.5837843151354235,0.06696552479066695,13.464506775838416,1.5445049462871374,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.02714479166666668,0.5939465779845088,0.06780036627679738,13.698891039755509,1.563759880952771,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.028325000000000017,0.6040305581558975,0.06860007363900152,13.931469777869749,1.5822044758449576,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.029505208333333352,0.6133272093482458,0.06933165309904295,14.14588941835451,1.5990777565094219,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.030685416666666687,0.6223694906363061,0.07002769241653369,14.354442225471095,1.6151313329136285,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.03186562500000002,0.6308765079655559,0.07067480550092486,14.550649608064594,1.6300564658499213,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.03304583333333336,0.6391631756711533,0.07129465295512788,14.741774807180734,1.6443527393720465,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.03422604166666669,0.6473349000482954,0.07191526511341248,14.930248932630283,1.6586666501670844,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.03540625000000003,0.6545148929393589,0.07243385415646088,15.09584958414791,1.6706274814243973,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
0.03658645833333336,0.6626516884359476,0.07301320780582429,15.283518103594195,1.68398979852545,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0
