ref age (deg),T,DT,PitchingMoment_1,RPM_1,CT_1,CQ_1,eta_1,J,AOA,Pitch (blade),Tilt,Yaw,v_inf
0,0,0.001032631,0,1614,0.014093886,0.001271802,0.001763728,0.001,2.8,0.7,92.9,0,9.7
10,0.001032631,0.001032631,6.81E-06,1614,0.01408325,0.001270796,0.001763791,0.001,2.8,0.7,92.9,0,9.7
20,0.002065262,0.001032631,0.00171355,1614,0.014324395,0.001291751,0.001764889,0.001,2.8,0.7,92.9,0,9.7
30,0.003097893,0.001032631,0.003193682,1614,0.015536666,0.001365631,0.001810692,0.001,2.8,0.7,92.9,0,9.7
40,0.004130525,0.001032631,0.004213261,1614,0.017473644,0.001479159,0.001880133,0.001,2.8,0.7,92.9,0,9.7
50,0.005163156,0.001032631,0.004569384,1614,0.019733248,0.001611942,0.00194836,0.001,2.8,0.7,92.9,0,9.7
60,0.006195787,0.001032631,0.004157001,1614,0.021641693,0.001734811,0.001985451,0.001,2.8,0.7,92.9,0,9.7
70,0.007228418,0.001032631,0.003106387,1614,0.022763641,0.001830344,0.00197938,0.001,2.8,0.7,92.9,0,9.7
80,0.008261049,0.001032631,0.001662012,1614,0.02338522,0.001901513,0.001957323,0.001,2.8,0.7,92.9,0,9.7
90,0.00929368,0.001032631,7.15E-18,1614,0.023703739,0.001945925,0.001938701,0.001,2.8,0.7,92.9,0,9.7
100,0.010326311,0.001032631,0.001707587,1614,0.023644651,0.001956971,0.001922953,0.001,2.8,0.7,92.9,0,9.7
110,0.011358943,0.001032631,0.003269587,1614,0.023093292,0.001929979,0.001904379,0.001,2.8,0.7,92.9,0,9.7
120,0.012391574,0.001032631,0.00449936,1614,0.02198919,0.001864207,0.001877307,0.001,2.8,0.7,92.9,0,9.7
130,0.013424205,0.001032631,0.005252436,1614,0.020343377,0.001762533,0.001836986,0.001,2.8,0.7,92.9,0,9.7
140,0.014456836,0.001032631,0.005453555,1614,0.018261428,0.001633499,0.001779246,0.001,2.8,0.7,92.9,0,9.7
150,0.015489467,0.001032631,0.005136452,1614,0.015949361,0.001490493,0.001703074,0.001,2.8,0.7,92.9,0,9.7
160,0.016522098,0.001032631,0.004465037,1614,0.013354947,0.001340483,0.001585627,0.001,2.8,0.7,92.9,0,9.7
170,0.017554729,0.001032631,0.003565353,1614,0.010976833,0.001209325,0.001444621,0.001,2.8,0.7,92.9,0,9.7
180,0.018587361,0.001032631,0.002587619,1614,0.009026282,0.001112526,0.001291275,0.001,2.8,0.7,92.9,0,9.7
190,0.019619992,0.001032631,0.001522974,1614,0.007971759,0.001070038,0.0011857,0.001,2.8,0.7,92.9,0,9.7
200,0.020652623,0.001032631,6.24E-05,1614,0.00850487,0.001110204,0.001219228,0.001,2.8,0.7,92.9,0,9.7
210,0.021685254,0.001032631,0.002362746,1614,0.011431493,0.001243362,0.001463274,0.001,2.8,0.7,92.9,0,9.7
220,0.022717885,0.001032631,0.00433797,1614,0.015582983,0.001406302,0.001763567,0.001,2.8,0.7,92.9,0,9.7
230,0.023750516,0.001032631,0.004998614,1614,0.019084493,0.001556805,0.001951042,0.001,2.8,0.7,92.9,0,9.7
240,0.024783147,0.001032631,0.004475569,1614,0.021353439,0.001689932,0.00201103,0.001,2.8,0.7,92.9,0,9.7
250,0.025815779,0.001032631,0.00330462,1614,0.022835969,0.001804812,0.00201376,0.001,2.8,0.7,92.9,0,9.7
260,0.02684841,0.001032631,0.001777338,1614,0.024018934,0.001898097,0.002013981,0.001,2.8,0.7,92.9,0,9.7
270,0.027881041,0.001032631,1.69E-17,1614,0.0248056,0.001959696,0.002014564,0.001,2.8,0.7,92.9,0,9.7
280,0.028913672,0.001032631,0.0018574,1614,0.024916369,0.001978961,0.002003862,0.001,2.8,0.7,92.9,0,9.7
290,0.029946303,0.001032631,0.003569389,1614,0.024340027,0.001954802,0.001981702,0.001,2.8,0.7,92.9,0,9.7
300,0.030978934,0.001032631,0.004913204,1614,0.023005547,0.001885419,0.00194198,0.001,2.8,0.7,92.9,0,9.7
310,0.032011565,0.001032631,0.005747578,1614,0.021034608,0.00177774,0.001883156,0.001,2.8,0.7,92.9,0,9.7
320,0.033044197,0.001032631,0.006031935,1614,0.018555544,0.001639183,0.001801634,0.001,2.8,0.7,92.9,0,9.7
330,0.034076828,0.001032631,0.0058026,1614,0.015918483,0.001487472,0.001703229,0.001,2.8,0.7,92.9,0,9.7
340,0.035109459,0.001032631,0.005218583,1614,0.01305059,0.001329608,0.001562164,0.001,2.8,0.7,92.9,0,9.7
350,0.03614209,0.001032631,0.004324368,1614,0.010575437,0.001196988,0.00140614,0.001,2.8,0.7,92.9,0,9.7
360,0.037174721,0.001032631,0,1614,0.008769378,0.001108579,0.00125899,0.001,2.8,0.7,92.9,0,9.7
370,0.038207352,0.001032631,0.001687167,1614,0.008141793,0.001085345,0.001193912,0.001,2.8,0.7,92.9,0,9.7
380,0.039239983,0.001032631,0.000358701,1614,0.009216714,0.001142548,0.001283873,0.001,2.8,0.7,92.9,0,9.7
390,0.040272615,0.001032631,0.002916855,1614,0.0125786,0.001276431,0.001568394,0.001,2.8,0.7,92.9,0,9.7
400,0.041305246,0.001032631,0.004909234,1614,0.016956597,0.001435216,0.001880362,0.001,2.8,0.7,92.9,0,9.7
410,0.042337877,0.001032631,0.005563375,1614,0.020871627,0.001592836,0.002085477,0.001,2.8,0.7,92.9,0,9.7
420,0.043370508,0.001032631,0.004948961,1614,0.023437437,0.001742046,0.002141266,0.001,2.8,0.7,92.9,0,9.7
430,0.044403139,0.001032631,0.003627175,1614,0.024999415,0.001866684,0.002131469,0.001,2.8,0.7,92.9,0,9.7
440,0.04543577,0.001032631,0.00193043,1614,0.026094202,0.001961407,0.002117369,0.001,2.8,0.7,92.9,0,9.7
450,0.046468401,0.001032631,4.62E-17,1614,0.02657441,0.002015453,0.00209851,0.001,2.8,0.7,92.9,0,9.7
460,0.047501033,0.001032631,0.001961968,1614,0.026311254,0.002022887,0.002070093,0.001,2.8,0.7,92.9,0,9.7
470,0.048533664,0.001032631,0.003717632,1614,0.025292344,0.001984422,0.002028501,0.001,2.8,0.7,92.9,0,9.7
480,0.049566295,0.001032631,0.005047145,1614,0.023496779,0.001900491,0.001967717,0.001,2.8,0.7,92.9,0,9.7
490,0.050598926,0.001032631,0.005863927,1614,0.021301579,0.00178528,0.001899003,0.001,2.8,0.7,92.9,0,9.7
500,0.051631557,0.001032631,0.006122618,1614,0.018677827,0.00164219,0.001810186,0.001,2.8,0.7,92.9,0,9.7
510,0.052664188,0.001032631,0.005876146,1614,0.015965194,0.001488015,0.001707604,0.001,2.8,0.7,92.9,0,9.7
520,0.053696819,0.001032631,0.005275982,1614,0.013078144,0.001329412,0.001565693,0.001,2.8,0.7,92.9,0,9.7
530,0.054729451,0.001032631,0.004360562,1614,0.010587486,0.001195641,0.001409328,0.001,2.8,0.7,92.9,0,9.7
540,0.055762082,0.001032631,0.003211319,1614,0.008717919,0.001103645,0.001257197,0.001,2.8,0.7,92.9,0,9.7
550,0.056794713,0.001032631,0.001774249,1614,0.008051661,0.001077985,0.001188757,0.001,2.8,0.7,92.9,0,9.7
560,0.057827344,0.001032631,0.000273514,1614,0.009091451,0.001134799,0.001275071,0.001,2.8,0.7,92.9,0,9.7
570,0.058859975,0.001032631,0.0028705,1614,0.012478665,0.001271252,0.001562272,0.001,2.8,0.7,92.9,0,9.7
580,0.059892606,0.001032631,0.004932854,1614,0.016995963,0.001434324,0.0018859,0.001,2.8,0.7,92.9,0,9.7
590,0.060925238,0.001032631,0.005638043,1614,0.021085496,0.001596375,0.002102176,0.001,2.8,0.7,92.9,0,9.7
600,0.061957869,0.001032631,0.005018436,1614,0.02372809,0.001748979,0.002159228,0.001,2.8,0.7,92.9,0,9.7
610,0.0629905,0.001032631,0.003667321,1614,0.025268852,0.001874656,0.002145281,0.001,2.8,0.7,92.9,0,9.7
620,0.064023131,0.001032631,0.001949241,1614,0.026336537,0.001969258,0.002128512,0.001,2.8,0.7,92.9,0,9.7
630,0.065055762,0.001032631,1.13E-16,1614,0.02676853,0.002021852,0.002107149,0.001,2.8,0.7,92.9,0,9.7
640,0.066088393,0.001032631,0.001977669,1614,0.026503076,0.002028805,0.002079103,0.001,2.8,0.7,92.9,0,9.7
650,0.067121024,0.001032631,0.003742416,1614,0.025408982,0.001988076,0.00203411,0.001,2.8,0.7,92.9,0,9.7
